image_id,source_dataset,label,generator,native_path,sha256,provenance_verified,role
EXT_REAL_0122,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0122_66771.jpg,82e0b9ed0511a74ebef3dabcb3fbe37e9d9b7dc5a6fa41eec60f1817ce2374ff,true,real_only_false_positive_stress
EXT_REAL_0123,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0123_97585.jpg,2c741618578dd3a7b1e62de447e6a3d0ae7c7b34a927e51081038e857b65fe71,true,real_only_false_positive_stress
EXT_REAL_0124,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0124_157807.jpg,41a423af33123a924fd6b38d5318c0f9db0f83c139d32b718b2b09fc6bace310,true,real_only_false_positive_stress
EXT_REAL_0125,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0125_154339.jpg,dae5ae8f6c1f802496dcbac451f0c97d694bc1c5e58d1653c203405697be0634,true,real_only_false_positive_stress
EXT_REAL_0126,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0126_315219.jpg,1548bc0e76bce507bcfaaa9dcf3aa9d4f41860ff54f0a1b9ef97e748dfccd6c6,true,real_only_false_positive_stress
EXT_REAL_0127,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0127_393093.jpg,624c5f297bf60acc8e87553772a60cdd580b108560d8e0a02eaba8cdc8bdbb33,true,real_only_false_positive_stress
EXT_REAL_0128,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0128_167067.jpg,b8f6397e0fc88a86a33ea3401d66a07f217e82b48da12f7aa5d2deadf6fd959d,true,real_only_false_positive_stress
EXT_REAL_0129,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0129_414340.jpg,4434c715aa868745ed8d4506dfd812da5e0e6fdf0fba8250c7bded4cd15337b8,true,real_only_false_positive_stress
EXT_REAL_0130,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0130_535523.jpg,8a1cc07d753317d0f516022793f505d3b327cb1c7cb06e813ef99065ef2890f3,true,real_only_false_positive_stress
EXT_REAL_0131,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0131_67310.jpg,d0dab872bf367cbf1b8380dd3b39a365d9a3c2e0b38e5db98d90e24e66ef55ba,true,real_only_false_positive_stress
EXT_REAL_0132,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0132_365207.jpg,a0c9dc87e3341b576555e62ffa9592584875d4eb75052ddbe14ba198b9e71edf,true,real_only_false_positive_stress
EXT_REAL_0133,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0133_276055.jpg,e5ccfb9ce6af7dcdb972a85127b646f066a84de1a8d17f1bc3d24a63b1c18f1a,true,real_only_false_positive_stress
EXT_REAL_0134,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0134_89271.jpg,a9f557f680083c45c3b9e32e3d70daec201f204e987b3d20a3eb592836893828,true,real_only_false_positive_stress
EXT_REAL_0135,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0135_209747.jpg,1b46886995057f6f22e6a7b53100789775c7531c1e198fd3101f0fac532013c1,true,real_only_false_positive_stress
EXT_REAL_0136,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0136_551822.jpg,ef9eb53ac602092f01ee69ab8f8d43a2f7c68fea857509a0f4f061b3dec29916,true,real_only_false_positive_stress
EXT_REAL_0137,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0137_442463.jpg,54e7cd780d2099df8f8197e8b388143e25872ec5225ae462edbfae8d0b8c1c2b,true,real_only_false_positive_stress
EXT_REAL_0138,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0138_229311.jpg,da6dbe6397f27fff82246528f526f7f58dffedf64384b9b2d9241ffa4872bedf,true,real_only_false_positive_stress
EXT_REAL_0139,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0139_439854.jpg,d6e7d64034450928727ac679856ac954dd617129144f713e29beb0cf619b5e16,true,real_only_false_positive_stress
EXT_REAL_0140,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0140_418062.jpg,6878c319a0fcf0cb9a1f24efa3129fefe01b07be2c655746cfa31516f4344c52,true,real_only_false_positive_stress
EXT_REAL_0141,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0141_88218.jpg,faa37d0ad642b2c7a6f7cd4492abb29c19aca29937f0050181745e0f7e765dfa,true,real_only_false_positive_stress
EXT_REAL_0142,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0142_380913.jpg,5e9b8a7ce105df1ca2551d8b00101b53c53140a7a27cfbb6d549197a6798b707,true,real_only_false_positive_stress
EXT_REAL_0143,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0143_233727.jpg,51af6bee62011f2031b93e7039c81bf8ad65d484146ac8f2541a530d410644a0,true,real_only_false_positive_stress
EXT_REAL_0144,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0144_153782.jpg,aa9f9f447da5bf2fdec5da1526cd316ba028c12eacd52a6c3544a378279c7040,true,real_only_false_positive_stress
EXT_REAL_0145,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0145_126137.jpg,dc85b8f4b20db9a7c5e66335202f9f2b303109e62af82536862ba0b4ce98d065,true,real_only_false_positive_stress
EXT_REAL_0146,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0146_509656.jpg,35999246ea14f79b4f19825a38b428955f3456a389c3a0aa2301067cc9141d40,true,real_only_false_positive_stress
EXT_REAL_0147,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0147_565624.jpg,fd87feee6134f650ffa31d18c66ca8bb0745c20a0906fa2450a8e543df3fdd64,true,real_only_false_positive_stress
EXT_REAL_0148,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0148_148707.jpg,65cad59294282125ccfec8acd572381af824b3307d995f031d2a61b923660ff3,true,real_only_false_positive_stress
EXT_REAL_0149,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0149_370208.jpg,074ac425cb005165a87fdcea693f1a229ffb1020c6e8b363acfc9a25c02bcb9b,true,real_only_false_positive_stress
EXT_REAL_0150,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0150_396580.jpg,bcad824139d7ce196ca1ee09a4d354f86378fbeb3de6261f3789148ab052e8c5,true,real_only_false_positive_stress
EXT_REAL_0151,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0151_47769.jpg,05ded59f58ff9936caaecf0be4cbe8ac15aae965828d9d11734825deb0fb7ea6,true,real_only_false_positive_stress
EXT_REAL_0152,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0152_167353.jpg,8e6737773e7548e3fc299c7dc5e255b5997c0b05e08423f016b277719e8232a0,true,real_only_false_positive_stress
EXT_REAL_0153,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0153_293804.jpg,5029aa3cb3511612c828f5924dfe285b2f6831cfb71de6817fa0099c945d19d9,true,real_only_false_positive_stress
EXT_REAL_0154,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0154_430973.jpg,67775b3c46e8889ceb11c221c1777cf62dda22c2b3208ea68647d5838a2f2d28,true,real_only_false_positive_stress
EXT_REAL_0155,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0155_480275.jpg,9c9682ad229ed5f848cf396a110dcbf00d60c91882aab4b15d30edb6d5e4ea4e,true,real_only_false_positive_stress
EXT_REAL_0156,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0156_217425.jpg,2521d82ddda6653e95352a475fa23efb0f0962058387864c83264c8afb07a64b,true,real_only_false_positive_stress
EXT_REAL_0157,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0157_256916.jpg,2593cdd6dd4d062527ff870041d7f9465a659c63a69edd865d03fd03af4a62cc,true,real_only_false_positive_stress
EXT_REAL_0158,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0158_275058.jpg,cffdab202c9cc07314e225c6a85caaed78e2f49d54480ec0f3409eedddd81f3e,true,real_only_false_positive_stress
EXT_REAL_0159,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0159_468124.jpg,741146235c81e978c8dae22c59159c0762a9d75fad9dbbe3511d3ec62196adca,true,real_only_false_positive_stress
EXT_REAL_0160,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0160_361621.jpg,27ef851c1525eda678fa34f7bff43ef5ff44fa50a9280f435b41aa0629db393f,true,real_only_false_positive_stress
EXT_REAL_0161,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0161_136915.jpg,52e676f1c7ad54796f249b175caf31b93c22348914b6f94d279d298dc2e6d4d7,true,real_only_false_positive_stress
EXT_REAL_0162,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0162_351530.jpg,c0dd4c7912f49996c6db70407078f13642da6239661294dc27bf190b2e1669f7,true,real_only_false_positive_stress
EXT_REAL_0163,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0163_100238.jpg,aeebb3301d652e291323df9567bed787a7966fefbefeb0629634424b1567769b,true,real_only_false_positive_stress
EXT_REAL_0164,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0164_151820.jpg,2fa3ec0a2091a4e4a8953dbd434ea05450172bb75c7ff49aca32d82359539ae9,true,real_only_false_positive_stress
EXT_REAL_0165,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0165_5037.jpg,b47318f2a6f652027f6435c462fae0567d925f67ab3279d08d5da2f322322dda,true,real_only_false_positive_stress
EXT_REAL_0166,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0166_169169.jpg,d267375dc1802876eeafb14a9da413bf1f2f9bd802a1645ebbf3c58a41520cf5,true,real_only_false_positive_stress
EXT_REAL_0167,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0167_426836.jpg,58226343a8196f38f86225c5025e7dd6d72327eb97a558da39198837639ce103,true,real_only_false_positive_stress
EXT_REAL_0168,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0168_92839.jpg,8cef3815ef0704e21f1c9700db528de5159408edf517831c79b7eedab9a07557,true,real_only_false_positive_stress
EXT_REAL_0169,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0169_246968.jpg,5f7990e5edb8b8ab72faeef5ad6391976b24c2ab14d1c05d178fba70fadfd435,true,real_only_false_positive_stress
EXT_REAL_0170,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0170_308328.jpg,58a5b249b1f0f9b33ac2a3fc00fb7217e359a6430d300f637397dcef9c91e2b7,true,real_only_false_positive_stress
EXT_REAL_0171,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0171_198510.jpg,5a5cb0cd390d6fa510669250d52058d8c3f4dc2024ff7ad727a0b5cdfc35a674,true,real_only_false_positive_stress
EXT_REAL_0172,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0172_51598.jpg,d727cfdbd87883caabe464636cebdac19c89cae7d948d19c1f86f4230edfcdbf,true,real_only_false_positive_stress
EXT_REAL_0173,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0173_522940.jpg,aa5f5a572998b2b8e100c7da7b8846df5e1d7b264212216792cf3cb30e28fd41,true,real_only_false_positive_stress
EXT_REAL_0174,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0174_313182.jpg,eb866ca692e9cbffe64807c519b6b2ce6fec169734658331c3399613cd8ec20f,true,real_only_false_positive_stress
EXT_REAL_0175,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0175_571943.jpg,d67f60187663a457b942a3ed0b14e3397a0c02c51d3a5e8a47b9395189ceffbb,true,real_only_false_positive_stress
EXT_REAL_0176,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0176_426203.jpg,94a9984efc0eb80d48c571f183e6b50f22f44025f715bcef0eec1aac8e4fc856,true,real_only_false_positive_stress
EXT_REAL_0177,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0177_140840.jpg,6e9a30e9383f7ddfaddf44a787ab4ff3c57f107182813d93ea5499b3cbd40b52,true,real_only_false_positive_stress
EXT_REAL_0178,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0178_577862.jpg,0e1d8468f9c8b96055d2d8123528922e11ee73cd1ad4736bb6d2515822e79e1f,true,real_only_false_positive_stress
EXT_REAL_0179,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0179_531135.jpg,d398067152529e4d12c1371bb8744ded60db1286fcd4500521b8ac8f5687df2a,true,real_only_false_positive_stress
EXT_REAL_0180,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0180_425925.jpg,9c4f354219c5cf427d781457569ac068f0cb680185124a1f7b38907c7ae8c060,true,real_only_false_positive_stress
EXT_REAL_0181,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0181_345252.jpg,66172a2b05cff851176357c92f276effce2fc57c68bf19a5d3bd7e4e47d55186,true,real_only_false_positive_stress
EXT_REAL_0182,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0182_42528.jpg,842d6691981b2204da0e59afb546a251846336ae71e1e95f6dd87b346d0a5efc,true,real_only_false_positive_stress
EXT_REAL_0183,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0183_580757.jpg,99039df0eee886265a1aae2dbce6ffa960d3ae8593fa39cc469716bcfdc13176,true,real_only_false_positive_stress
EXT_REAL_0184,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0184_65736.jpg,2964c5da08d186b8a875c9ec2de8aa7a829da5b6bb028a70933baf7eecf8dde8,true,real_only_false_positive_stress
EXT_REAL_0185,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0185_388846.jpg,59ef9c73d5d2460a67189695079bdb5560922e4e1f0c40a346a105d61abf261d,true,real_only_false_positive_stress
EXT_REAL_0186,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0186_117197.jpg,fc504bd2e9215a5602428db2a642e3baa5e30920a57474dd3b27a21dd0b0f239,true,real_only_false_positive_stress
EXT_REAL_0187,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0187_543043.jpg,4af0de72921e9d9731338426863936affbd35f93a9f2a055ea0fb2b677c7a04a,true,real_only_false_positive_stress
EXT_REAL_0188,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0188_60507.jpg,0aa436c998cd750d278170996d88b02869af323af4543ae4a8ef6349a14ca7fb,true,real_only_false_positive_stress
EXT_REAL_0189,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0189_60835.jpg,e261953e1c8710e756619fd0d4332366b7abf0318d5928a17f1ef3a0b8e63d26,true,real_only_false_positive_stress
EXT_REAL_0190,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0190_133567.jpg,aba5ed0528d69067d47bfd8338a85f048f2e0c38ca327ba937c05782f9ead100,true,real_only_false_positive_stress
EXT_REAL_0191,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0191_223130.jpg,bc113e1f771631b951b5dd6102099a78f0f9f69b8219a88f3065c7f62b28b13e,true,real_only_false_positive_stress
EXT_REAL_0192,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0192_172330.jpg,ef1b61b35ac3aa2af9d9cdb01f52ac79703a5ad0f0fbe036d6aecb94c07c212f,true,real_only_false_positive_stress
EXT_REAL_0193,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0193_77595.jpg,84be4b8df0a35ce7a85c08d9a506ca3bfa430aca00fcab9650dc25ac1f37c0a9,true,real_only_false_positive_stress
EXT_REAL_0194,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0194_194724.jpg,ef3c018f96fdab2b7bfb28ffd8b952535c8c1084d2a39eb5133c14e585c137c4,true,real_only_false_positive_stress
EXT_REAL_0195,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0195_161879.jpg,899a765ba61e9f1252055941a01b2202e991d7e04153c18ac7fbb1cd17391bce,true,real_only_false_positive_stress
EXT_REAL_0196,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0196_333745.jpg,db3e2af085b3eafd7b00ebf44f43eebf839838a68493dcaaa3529fff953835c9,true,real_only_false_positive_stress
EXT_REAL_0197,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0197_213816.jpg,bb6a26d8f3db02eab804606cafc4ccb43cf71d4cd41a9b328c830e87372aa40e,true,real_only_false_positive_stress
EXT_REAL_0198,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0198_374551.jpg,74d7c8949cc1578c8b67ea703dad718b053a38901f7d56001c894dfb858a472a,true,real_only_false_positive_stress
EXT_REAL_0199,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0199_364297.jpg,26fe8e8acf4da5acf46c8a745530edfb97fc98622717e3133ebde99b35a7ca33,true,real_only_false_positive_stress
EXT_REAL_0200,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0200_352684.jpg,da8028056a1503782c966bfb4643cd9ec67a926be49f45016b5f968fbc5579e9,true,real_only_false_positive_stress
EXT_REAL_0201,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0201_347693.jpg,2f3bf48e66d0f5ec0b9494f04a34a32441e9ca025ca1db177e3a49606b47f161,true,real_only_false_positive_stress
EXT_REAL_0202,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0202_41888.jpg,a53fa56864d2c170551c0584813aa5a39b586f100bc16dc26010e9af88f16cea,true,real_only_false_positive_stress
EXT_REAL_0203,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0203_297084.jpg,9e812fd1861d9bc51048321fec481961b40f37c55f04350d6704a7446944d16d,true,real_only_false_positive_stress
EXT_REAL_0204,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0204_136334.jpg,f06e5539ac4ea05d778598f8a61c00f6ccfd73a533707373eabf0b640714b872,true,real_only_false_positive_stress
EXT_REAL_0205,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0205_229111.jpg,6cf7af80f210bcf25ff57bad62f814f4cd6d4e419a564fc1659ef2a479d5e7d3,true,real_only_false_positive_stress
EXT_REAL_0206,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0206_488710.jpg,8fbacc18f6c96ebabcdcccee0d26a171b4a5de298942178e9b2f101ceddadbb9,true,real_only_false_positive_stress
EXT_REAL_0207,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0207_275392.jpg,7c6fbaf7b9a23e9d373d81e0238402c9b2cf4f59ee6097f13181afd1eded6c6e,true,real_only_false_positive_stress
EXT_REAL_0208,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0208_419096.jpg,499867ca3427449d86f5df4a8be4ecaaab9f5f209af848a6f89499233e51e5bf,true,real_only_false_positive_stress
EXT_REAL_0209,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0209_163611.jpg,793dff8932d8307ad3aa50cf0f0d2250d275516937817dee8a777a6a25fcf4e9,true,real_only_false_positive_stress
EXT_REAL_0210,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0210_183391.jpg,f239b42753cfcbe508bfe3aaaec3397228311fbe398be1a2f59537696e446c28,true,real_only_false_positive_stress
EXT_REAL_0211,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0211_399560.jpg,c7eb738e1e7bd76a8fcfc5811e5a440a72812e2eec06949a5936216703c924fd,true,real_only_false_positive_stress
EXT_REAL_0212,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0212_89761.jpg,77578f52ee4644ec8ff4d8ffd712116b2ce0a498ae7ed5bd5430dec7b784cdc5,true,real_only_false_positive_stress
EXT_REAL_0213,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0213_194940.jpg,f8fd2daecf19f0313769c4c3f9440781ee11605e4c55bf164ea50936f68006ac,true,real_only_false_positive_stress
EXT_REAL_0214,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0214_131138.jpg,2598539292e89180ada7b17491bb6f7d3793dd792897e22ef8bbe21f3eec87cb,true,real_only_false_positive_stress
EXT_REAL_0215,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0215_561958.jpg,833cb6b570921fb310066aae725dc04158190c599be806eb1fe882de4fee8e88,true,real_only_false_positive_stress
EXT_REAL_0216,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0216_272148.jpg,69a144bd1025fa0f18ad50bf9c095627c0bcfc6e025c4301a690439fe85655a2,true,real_only_false_positive_stress
EXT_REAL_0217,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0217_562229.jpg,7b3125aca812637401c46dde5b098f0434728479f9523d0c91dd4a2350823038,true,real_only_false_positive_stress
EXT_REAL_0218,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0218_494869.jpg,0beffebf8bf7e3d5561249474de3e457cae990b1ffd56165a19380d4cfc0c00a,true,real_only_false_positive_stress
EXT_REAL_0219,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0219_275727.jpg,a9616d5a9604e21d6fe11e216ca2f61cd63a53cd2376f6d7a705a8893d50363a,true,real_only_false_positive_stress
EXT_REAL_0220,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0220_267903.jpg,2f4459f968105af1a662b78f8d2efc09afe023204556da38be748ac49acf0526,true,real_only_false_positive_stress
EXT_REAL_0221,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0221_98853.jpg,0f9c7249f262966be9907df025c9aeb016cd38cc61446c5955941ea9dd1551c1,true,real_only_false_positive_stress
EXT_REAL_0222,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0222_176901.jpg,10e7cf395cfd9dda3288d9610cbcf7a44cdd41083022d9630b45a4c586a6b464,true,real_only_false_positive_stress
EXT_REAL_0223,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0223_17714.jpg,ff331d262fea90025ec3b628757b047259f244b5a65550b1d0d079578179387a,true,real_only_false_positive_stress
EXT_REAL_0224,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0224_560279.jpg,e73a7a69b341914dca555c60d7dc546a862a2deb43613b2dbaef4b14e863d8f2,true,real_only_false_positive_stress
EXT_REAL_0225,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0225_342397.jpg,c13b1a038f6b2f0b77438c12c7bf4b4a32c1c1e75a80646356355665cd4e4607,true,real_only_false_positive_stress
EXT_REAL_0226,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0226_412286.jpg,2c482d365623b18f877b90eea879331d4d11f8c9f8b13f058aa8cb1ef31cb58d,true,real_only_false_positive_stress
EXT_REAL_0227,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0227_521540.jpg,b17ade7d27315d9cab1ebc34b14ddcc08ecfafaee2a3c0f95fde3eac645d64a6,true,real_only_false_positive_stress
EXT_REAL_0228,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0228_221281.jpg,d76ee385fe01bc44f233039103de747f32578129f451e486cf467e640fb7262b,true,real_only_false_positive_stress
EXT_REAL_0229,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0229_158945.jpg,d86467a75ad39f01f62aa5335f77430f3f769e40da2f76d2dee08544470ade53,true,real_only_false_positive_stress
EXT_REAL_0230,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0230_248112.jpg,23f5b9d50dff0cf6cf009bb89912a4546ef943a41f359174af404909b2dd4299,true,real_only_false_positive_stress
EXT_REAL_0231,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0231_302452.jpg,6ef852f8710f0326e0abff3ad509e5fe92e4948d14be3c178f135910946b180a,true,real_only_false_positive_stress
EXT_REAL_0232,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0232_415990.jpg,a1c4e789e6cf96f831335c55429e8bc870222b697617985cd5bec48e722b90dd,true,real_only_false_positive_stress
EXT_REAL_0233,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0233_401446.jpg,c8866a5e483efeb8e1eb5e945d598015e8c46f0dad05cbfbc7cce0249488171b,true,real_only_false_positive_stress
EXT_REAL_0234,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0234_443969.jpg,4d406247b349070eb79a47c16d299fc6285188c81241097169bb797cf921be2c,true,real_only_false_positive_stress
EXT_REAL_0235,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0235_473821.jpg,d7d522cf0ac9ed2615c1b572836aaa3d062f25f73b82acbbfb49f076521be5ba,true,real_only_false_positive_stress
EXT_REAL_0236,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0236_434548.jpg,8b47087d39f6126a830c560e0e2d7d7b942bf9558704b8abd2b33a26d2d9dae8,true,real_only_false_positive_stress
EXT_REAL_0237,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0237_188296.jpg,fcb23cbab168a4ce784173658a630910ed1110b418ef492dfaf2f61febfcb351,true,real_only_false_positive_stress
EXT_REAL_0238,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0238_78266.jpg,01297ee066ac26e787c2f112d73e24085b9b9b94100e4bb6b13b5758c77ab2e5,true,real_only_false_positive_stress
EXT_REAL_0239,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0239_281759.jpg,5b5861ca8955f8ff906abe78f2b32bc49deee2832f4518ffe4bb584653f3c9e9,true,real_only_false_positive_stress
EXT_REAL_0240,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0240_204871.jpg,f471e48c808ea689a1e3a4a1214bc03e81a95195146b0c42601dbd6eaa006c89,true,real_only_false_positive_stress
EXT_REAL_0241,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0241_231169.jpg,81c074b0a5f5966302986ecc7e2bea71dec9b564a6e5a0e99712dd82b1a314a4,true,real_only_false_positive_stress
EXT_REAL_0242,COCO_val2017,0,Real,data/external_v1/native/real/coco2017/EXT_REAL_0242_519569.jpg,eb819611fa1c5aa9b823a6b9d44308b37d41dc62b8a33fb2e6c7f5b0216a6e33,true,real_only_false_positive_stress
