image_id,processed_path,label,generator,split,feature_version,mean_brightness,std_brightness,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,mean_saturation,edge_density,sharpness,entropy,high_frequency_ratio
pilot_001010,data/processed/controlled_v1/images/Real/pilot_001010.jpg,0,Real,train,handcrafted_features_v1,0.555480463982468,0.12679165700173292,0.582218668717487,0.5549606561374549,0.48802786739695875,0.12289526064856951,0.12933758115496327,0.14104699271452661,0.18819824804921967,0.14594626913265307,969.3466942563548,6.934245630001403,0.20036031033340185
pilot_001012,data/processed/controlled_v1/images/Real/pilot_001012.jpg,0,Real,train,handcrafted_features_v1,0.4287992668161015,0.22217857896979995,0.5023192089335734,0.4132117690826331,0.3162325867847139,0.28301232833408635,0.2115460296709983,0.19374605406274154,0.38909790478691475,0.16296635841836735,3457.28194972447,7.53719796416356,0.13541501634369604
pilot_001014,data/processed/controlled_v1/images/Real/pilot_001014.jpg,0,Real,train,handcrafted_features_v1,0.308891614067502,0.14969661423179043,0.3748463447879152,0.28896660226590637,0.23850141619147658,0.2045408781603093,0.14450331554751977,0.1334956414558866,0.34481370673269307,0.1677295918367347,2723.5321037661083,7.219329257876742,0.2288988070174225
pilot_001023,data/processed/controlled_v1/images/ADM/pilot_001023.jpg,1,ADM,train,handcrafted_features_v1,0.5572759456907762,0.12604912143190727,0.584384613220288,0.5456538083983592,0.5460189544567826,0.07847834330295828,0.17177651437109767,0.17842129780057783,0.2107193658713485,0.04669563137755102,369.81726249899776,4.664735781662814,0.06698922116424788
pilot_001025,data/processed/controlled_v1/images/BigGAN/pilot_001025.jpg,1,BigGAN,train,handcrafted_features_v1,0.48174379470538214,0.11332824435841535,0.5575246504851941,0.45878390418667464,0.4012085302871148,0.12292808215916277,0.11178302020191082,0.10716891092684074,0.2852990414915966,0.16133211096938777,205.66454658524188,6.879281843213905,0.20747845484150496
pilot_001026,data/processed/controlled_v1/images/Real/pilot_001026.jpg,0,Real,train,handcrafted_features_v1,0.5182415251256751,0.18715939229333747,0.5548824217186875,0.5182012648809524,0.42234682935674267,0.18083553509721165,0.18999203018620078,0.1999554981740271,0.2760547969187675,0.31993383290816324,9369.40484207325,7.528968956479933,0.3293884927950214
pilot_001027,data/processed/controlled_v1/images/GLIDE/pilot_001027.jpg,1,GLIDE,train,handcrafted_features_v1,0.5147343101303021,0.23036911648860792,0.5944713823029212,0.5063395670768307,0.3488249205932373,0.23960960502591389,0.23104011558540802,0.20934977554653766,0.47194620035514206,0.0517578125,94.25170302162661,7.718822900920831,0.029860830715419267
pilot_001028,data/processed/controlled_v1/images/Real/pilot_001028.jpg,0,Real,train,handcrafted_features_v1,0.3940030144870448,0.19113432099786856,0.402061449579832,0.4138691414065626,0.2705741671668667,0.1950907127630957,0.19837368863654856,0.19912990108674475,0.4203661151960784,0.16035554846938777,1164.6989698235268,7.523831590459423,0.13515531850591905
pilot_001031,data/processed/controlled_v1/images/SD15/pilot_001031.jpg,1,SD15,train,handcrafted_features_v1,0.36722424454156666,0.1923288797657583,0.40217860581732695,0.36265764118147265,0.2990597020058023,0.18850477874600885,0.19048488508291986,0.2435483856891187,0.4302005177070829,0.12796954719387754,3953.2073929217495,7.0983138906339,0.2737908148465065
pilot_001032,data/processed/controlled_v1/images/Real/pilot_001032.jpg,0,Real,validation,handcrafted_features_v1,0.5645753022302671,0.2862400306556238,0.5644786820978391,0.5708681910264105,0.5324258609693877,0.307109550010324,0.2852683632095012,0.27373091019596485,0.27149656737695077,0.017777423469387755,88.31909361088194,7.776783010023689,0.011642761672953791
pilot_001036,data/processed/controlled_v1/images/Real/pilot_001036.jpg,0,Real,train,handcrafted_features_v1,0.49050762992697083,0.27756557893929024,0.515928949704882,0.4893415960134054,0.4298364658363345,0.30587320243735333,0.2698040211585732,0.24812926346952446,0.1887080613495398,0.12822863520408162,912.8924648816363,7.443054023963382,0.058710761415277216
pilot_001037,data/processed/controlled_v1/images/ADM/pilot_001037.jpg,1,ADM,train,handcrafted_features_v1,0.5470129303283813,0.18806160202529568,0.5873872986694678,0.5533700980392157,0.40838491646658664,0.17186268229534118,0.18458344972396393,0.3136141086522826,0.41676326780712286,0.08942522321428571,622.3804393702376,7.219799869773615,0.06416151504722362
pilot_001038,data/processed/controlled_v1/images/Real/pilot_001038.jpg,0,Real,train,handcrafted_features_v1,0.39458452740471184,0.2034485607041751,0.5104803640206083,0.3698317608293318,0.2180671487344938,0.20368371017449877,0.20522059426252587,0.20996866157905783,0.6428255677270908,0.11836336096938775,384.3764937054063,7.508262284084584,0.1284658669600564
pilot_001039,data/processed/controlled_v1/images/BigGAN/pilot_001039.jpg,1,BigGAN,train,handcrafted_features_v1,0.4706866986638405,0.1920596074658447,0.5308969681622648,0.44835481067426974,0.42775641506602635,0.20525492909856105,0.1884645139040742,0.18100461462670775,0.21181339723389353,0.21526227678571427,351.14658251011286,7.60433375354842,0.14608547206429398
pilot_001041,data/processed/controlled_v1/images/GLIDE/pilot_001041.jpg,1,GLIDE,train,handcrafted_features_v1,0.44922131774584834,0.24276166775017793,0.5413467730842337,0.41743001888255304,0.3712913290316126,0.290205962058361,0.23034322538495877,0.19698624313643084,0.3288877269657863,0.07756696428571429,275.51578332939926,7.441822638875342,0.044064440321167395
pilot_001044,data/processed/controlled_v1/images/Real/pilot_001044.jpg,0,Real,train,handcrafted_features_v1,0.4106478578931573,0.1995251155836842,0.48791813600440176,0.3824496986294518,0.35317861519607846,0.22677603063322951,0.1988595051801833,0.1792400616907289,0.3411552902410965,0.15557238520408162,899.2092801860251,7.552761231630633,0.10882550949733717
pilot_001045,data/processed/controlled_v1/images/SD15/pilot_001045.jpg,1,SD15,train,handcrafted_features_v1,0.43383034752963684,0.24299315938855787,0.4784880358393358,0.42285101540616243,0.37323577868647456,0.2604652648227557,0.24496977963965855,0.20352023220950338,0.2299202493497399,0.3081552933673469,5991.458485493308,7.795800072444834,0.23718525970831533
pilot_001051,data/processed/controlled_v1/images/ADM/pilot_001051.jpg,1,ADM,train,handcrafted_features_v1,0.4394636685924369,0.15796627323744797,0.5004905087034814,0.41957861269507807,0.3817926389305723,0.23616055124625562,0.14557172229437226,0.18050200408394584,0.30411086309523805,0.12220982142857142,690.9683907146207,7.24647772191449,0.10010861871703268
pilot_001052,data/processed/controlled_v1/images/Real/pilot_001052.jpg,0,Real,train,handcrafted_features_v1,0.807795382528011,0.24235386414359594,0.8538656087434974,0.7982425782813125,0.7361506321278511,0.1963863252206447,0.2518645169827377,0.31838220297340786,0.1938816933023209,0.10770089285714286,1703.836592236145,4.714130515301752,0.0620437634477846
pilot_001053,data/processed/controlled_v1/images/BigGAN/pilot_001053.jpg,1,BigGAN,train,handcrafted_features_v1,0.528157393895058,0.14304086587146514,0.6119417298169267,0.5119279743147259,0.3919745241846739,0.16621362063674222,0.1405662701072105,0.12831192827250865,0.3649409763905562,0.06351642219387756,98.75752319588555,7.110277098026474,0.061109372806141225
pilot_001054,data/processed/controlled_v1/images/Real/pilot_001054.jpg,0,Real,train,handcrafted_features_v1,0.45613289276648156,0.25646649526132703,0.47817502000800316,0.45533049157162864,0.40245230904861945,0.30301146827357833,0.2602292047323169,0.25453480305426157,0.43689178796518613,0.32095025510204084,10486.697320374884,7.7623413308431255,0.26515198043650595
pilot_001055,data/processed/controlled_v1/images/GLIDE/pilot_001055.jpg,1,GLIDE,train,handcrafted_features_v1,0.4656946724783663,0.20417795892675475,0.3940277673569428,0.5458754595588236,0.24080241471588634,0.17994938975532532,0.2239567491338345,0.2665954082252126,0.6877232924419767,0.06279894770408163,218.04393091007154,7.4783514810535685,0.05005730748272254
pilot_001056,data/processed/controlled_v1/images/Real/pilot_001056.jpg,0,Real,validation,handcrafted_features_v1,0.39634403714610844,0.19930593117075635,0.4320650916616647,0.39355281174969986,0.31702696703681477,0.1996320544497109,0.20534455106565158,0.20356515125425176,0.3083641269007603,0.24206792091836735,2646.6258985653662,7.523584712716331,0.1973020058359481
pilot_001058,data/processed/controlled_v1/images/Real/pilot_001058.jpg,0,Real,train,handcrafted_features_v1,0.3798566903323829,0.22293459588208278,0.361032069077631,0.41221644907963184,0.2626056672669068,0.1955535031925609,0.25821470800320084,0.20326187616320981,0.423460556097439,0.1338687818877551,1235.235726161879,7.609914794201288,0.08846674484015724
pilot_001059,data/processed/controlled_v1/images/SD15/pilot_001059.jpg,1,SD15,train,handcrafted_features_v1,0.36887376302083336,0.26371681214747905,0.39718074729891956,0.3677674976240496,0.3003263023959584,0.2641181800171104,0.2623940867040588,0.29292404058566346,0.3971389336984794,0.10931521045918367,3126.966175414184,7.210351315745263,0.11793902767898276
pilot_001060,data/processed/controlled_v1/images/Real/pilot_001060.jpg,0,Real,train,handcrafted_features_v1,0.44462584143032213,0.18966966370896635,0.4983557485494198,0.44883891056422565,0.28200905362144857,0.1937935356912506,0.19648558376572578,0.17279783199906718,0.4909019076380552,0.20876514668367346,768.7126900614525,7.594285667782604,0.17906664949230633
pilot_001064,data/processed/controlled_v1/images/Real/pilot_001064.jpg,0,Real,train,handcrafted_features_v1,0.37211903573929567,0.22136775682045942,0.409133887930172,0.3646790747549019,0.31334549444777915,0.22398612041274446,0.22173045325235338,0.23557038040802453,0.3272376137955182,0.18263711734693877,2682.216895710772,7.625537993446995,0.16060814018078332
pilot_001065,data/processed/controlled_v1/images/ADM/pilot_001065.jpg,1,ADM,train,handcrafted_features_v1,0.4868930630846089,0.15058177794823063,0.5976642219387754,0.4571043261054421,0.3497475552721089,0.2099342305533057,0.15997126440431686,0.172850811057698,0.4082944115146059,0.03573421556122449,63.85952050821923,7.046901682164592,0.042508077675380375
pilot_001067,data/processed/controlled_v1/images/BigGAN/pilot_001067.jpg,1,BigGAN,train,handcrafted_features_v1,0.5799498563487895,0.1288461738382683,0.6692829475540216,0.5535014787164865,0.4818323423119248,0.16074574575074832,0.12238050227587627,0.11281634959717478,0.3031159338735494,0.04611766581632653,73.04064036388786,6.485137445667436,0.0526922615056663
pilot_001068,data/processed/controlled_v1/images/Real/pilot_001068.jpg,0,Real,train,handcrafted_features_v1,0.5076888256865245,0.16563673616879868,0.5855451555622249,0.49026798219287715,0.3931887598789516,0.17585551412828845,0.1652162235510783,0.16267160028547623,0.3389002475990396,0.2361686862244898,2097.0878938625674,7.4020505356983195,0.21801210031275253
pilot_001069,data/processed/controlled_v1/images/GLIDE/pilot_001069.jpg,1,GLIDE,train,handcrafted_features_v1,0.3934181400685274,0.28743288106574977,0.3389895802070828,0.4293185242847139,0.3513182616796719,0.2538596004697997,0.3202908883177735,0.28780649677074,0.2993578681472589,0.10562818877551021,510.75255001907,7.095760921221631,0.0401524538673797
pilot_001070,data/processed/controlled_v1/images/Real/pilot_001070.jpg,0,Real,train,handcrafted_features_v1,0.23978416389993495,0.2237219130010662,0.27130133303321324,0.23251777273409363,0.1945362520008003,0.24187039386948192,0.2232902626877763,0.1955228334456335,0.4360523115496198,0.2371452487244898,1805.4261431231296,7.149181067830706,0.20718706457308195
pilot_001073,data/processed/controlled_v1/images/SD15/pilot_001073.jpg,1,SD15,train,handcrafted_features_v1,0.4670128098114245,0.1709722597508996,0.5029109299969988,0.45688814588335336,0.424992106217487,0.18324522505075186,0.170430151549343,0.15492298294397783,0.18775689963485395,0.0732421875,3349.2745097997235,6.645920189649162,0.2660316697892833
pilot_001076,data/processed/controlled_v1/images/Real/pilot_001076.jpg,0,Real,train,handcrafted_features_v1,0.17538172847263905,0.1606287881637371,0.17308947016306522,0.18423377163365345,0.13581362232392957,0.19321842515036336,0.1504569728354776,0.14033293642712438,0.3506674544817927,0.05149872448979592,828.505352698282,6.128026893117267,0.11033073296166737
pilot_001079,data/processed/controlled_v1/images/ADM/pilot_001079.jpg,1,ADM,train,handcrafted_features_v1,0.42365482349189676,0.16037283755300882,0.4346601140456182,0.4517467924669868,0.2501410720538215,0.18070458316926216,0.15985338116425743,0.17166460380034393,0.5256651097939176,0.24876434948979592,2292.83695288908,7.3727966122077735,0.2752084635510191
pilot_001081,data/processed/controlled_v1/images/BigGAN/pilot_001081.jpg,1,BigGAN,train,handcrafted_features_v1,0.6086999984368747,0.1191143319408537,0.6225511298269307,0.6087824973739496,0.571946356667667,0.1273868045390432,0.11775737677841727,0.1178776985050782,0.09332920668267307,0.1005859375,180.2374700175281,6.647995311845843,0.1439396426421181
pilot_001083,data/processed/controlled_v1/images/GLIDE/pilot_001083.jpg,1,GLIDE,train,handcrafted_features_v1,0.4298156323466886,0.2318768073680708,0.3990139024359744,0.48630569415266106,0.21972836009403762,0.23720037388198273,0.23528686712681715,0.2637930147285845,0.6342588597939176,0.06459263392857142,124.62839193435472,7.395542482018996,0.03357965336622385
pilot_001086,data/processed/controlled_v1/images/Real/pilot_001086.jpg,0,Real,train,handcrafted_features_v1,0.44186066598514395,0.25922915030307986,0.4779788477891157,0.4421034038615446,0.3458797581532613,0.317395733265934,0.25213668500261444,0.1839693101233821,0.28174949667366944,0.19874043367346939,4410.2960847205595,7.843286454408026,0.13730598161866014
pilot_001087,data/processed/controlled_v1/images/SD15/pilot_001087.jpg,1,SD15,train,handcrafted_features_v1,0.3636066444546569,0.22679103919256557,0.44889698066726685,0.3378334146158463,0.27261607768107243,0.25831299169776745,0.22714904024563626,0.20465880312909582,0.48875292304421764,0.25468351403061223,3995.671582546894,7.629735758281018,0.260197975618023
pilot_001088,data/processed/controlled_v1/images/Real/pilot_001088.jpg,0,Real,train,handcrafted_features_v1,0.4405869859662615,0.18045021760632643,0.46646885316626646,0.4642902473489396,0.25065283926070425,0.21043435232979585,0.1810227986899817,0.17628167282553397,0.5390372555272108,0.19971699617346939,2232.621168632698,7.530861408877204,0.17203544719984998
pilot_001093,data/processed/controlled_v1/images/ADM/pilot_001093.jpg,1,ADM,train,handcrafted_features_v1,0.6306352523040467,0.15603153798129102,0.645874756152461,0.639726593762505,0.5438525410164066,0.1604844684749586,0.15802401958476495,0.17298811005671746,0.19946197228891557,0.0790218431122449,730.3421845267286,7.074026960223831,0.0993589583012756
pilot_001095,data/processed/controlled_v1/images/BigGAN/pilot_001095.jpg,1,BigGAN,train,handcrafted_features_v1,0.3403122933548419,0.18212014277776048,0.3819033863545418,0.3280130802320928,0.2945570415666266,0.2071533050111253,0.17975169074458675,0.1913625763406914,0.35790667829631845,0.1257374043367347,162.6463849910941,7.508394335363757,0.07058712129275427
pilot_001096,data/processed/controlled_v1/images/Real/pilot_001096.jpg,0,Real,train,handcrafted_features_v1,0.37175938469137654,0.1752939819497504,0.42886052858643464,0.3906610300370148,0.12466721063425369,0.219164603341113,0.17463485012460517,0.15255621544055867,0.7741570065526212,0.1721141581632653,1194.9855292787754,7.357302808850212,0.17256192887196092
pilot_001097,data/processed/controlled_v1/images/GLIDE/pilot_001097.jpg,1,GLIDE,train,handcrafted_features_v1,0.4600010389311975,0.2192602709405752,0.5006658913565426,0.46530870160564225,0.3260151716936775,0.23081475980634863,0.2269811441136894,0.17082323197434912,0.37546463898059224,0.08244977678571429,141.15001256641673,7.734368697446342,0.0400913673812886
pilot_001101,data/processed/controlled_v1/images/SD15/pilot_001101.jpg,1,SD15,train,handcrafted_features_v1,0.4558510536245748,0.2536010674269082,0.5229824742396959,0.4542202037064826,0.2881757390456183,0.275242366520914,0.2680819771657731,0.1980665285869157,0.4737620048019209,0.09590242346938775,2017.9211333817814,7.404877679237061,0.14157781578257445
pilot_001102,data/processed/controlled_v1/images/Real/pilot_001102.jpg,0,Real,train,handcrafted_features_v1,0.5245563694227692,0.10883149678492635,0.5206198885804322,0.5245459902711084,0.5349344425270107,0.10965604277698618,0.11435768304328543,0.1957050234068012,0.2973186931022409,0.13410794005102042,1922.884349511594,6.448506436318008,0.293517261384277
pilot_001104,data/processed/controlled_v1/images/Real/pilot_001104.jpg,0,Real,train,handcrafted_features_v1,0.42418665192639554,0.1350963501580184,0.4166240715036014,0.431625150060024,0.40572010054021607,0.15371344821731342,0.1333746828669704,0.13152832137688952,0.1788091799219688,0.2987683354591837,4551.686113226071,7.079070318699241,0.4236417309319741
pilot_001106,data/processed/controlled_v1/images/Real/pilot_001106.jpg,0,Real,validation,handcrafted_features_v1,0.25711085918742493,0.3483216449118901,0.27393699667366944,0.2570996367296919,0.21303693352340938,0.36636308759493846,0.35085719840849244,0.2953583676033593,0.22041308710984392,0.09677933673469388,3169.537654825868,4.990920772676343,0.10197827351080713
pilot_001107,data/processed/controlled_v1/images/ADM/pilot_001107.jpg,1,ADM,train,handcrafted_features_v1,0.5682890484318728,0.0713613171184587,0.563837019182673,0.5664103922819127,0.5896392932172869,0.07289194863413852,0.07219514312251657,0.09640365940219288,0.12773187399959984,0.052654655612244895,497.07148564691,6.027990556291333,0.3537853363240806
pilot_001108,data/processed/controlled_v1/images/Real/pilot_001108.jpg,0,Real,train,handcrafted_features_v1,0.5141978950173819,0.20910255623112076,0.5163251237995198,0.5119728360094038,0.5200756865246099,0.23812715946118757,0.20072449483884322,0.20968925900787766,0.20881915266106443,0.30976961096938777,6983.875007637338,7.713291634246732,0.27531858329789266
pilot_001109,data/processed/controlled_v1/images/BigGAN/pilot_001109.jpg,1,BigGAN,train,handcrafted_features_v1,0.3489965377557273,0.21113081602344144,0.3958742872148859,0.3495850684023609,0.22301483093237298,0.253774516245883,0.20238993570294106,0.15509247176155616,0.46168404861944784,0.1487763073979592,295.25667520822554,6.98933049452873,0.08196143535523857
pilot_001110,data/processed/controlled_v1/images/Real/pilot_001110.jpg,0,Real,train,handcrafted_features_v1,0.3486308542948429,0.2778809990854067,0.35427022371448585,0.34422253276310527,0.35653886554621844,0.28973691250194633,0.27604001830932046,0.2670702956066567,0.22634624162164868,0.2674585459183674,8292.28132411253,7.670312372607081,0.22867112078269797
pilot_001111,data/processed/controlled_v1/images/GLIDE/pilot_001111.jpg,1,GLIDE,train,handcrafted_features_v1,0.45588954683435867,0.16162299970766927,0.5172448666966787,0.44834644795418166,0.33380672581532617,0.17774146857830106,0.16372613933996466,0.12493307030315576,0.3567101059173669,0.12095424107142858,138.5661248962167,7.332159137751261,0.0902222999616404
pilot_001114,data/processed/controlled_v1/images/Real/pilot_001114.jpg,0,Real,train,handcrafted_features_v1,0.30950064768094737,0.1992172240037165,0.31769950167567024,0.3116587259903962,0.2768844256452581,0.2072933875494504,0.19860871882178788,0.20624411686351385,0.2401048700730292,0.11276307397959184,485.46554269278255,7.38803359623274,0.1003481336219069
pilot_001115,data/processed/controlled_v1/images/SD15/pilot_001115.jpg,1,SD15,train,handcrafted_features_v1,0.35602340858218284,0.23290322430285043,0.395475924744898,0.3472023965836335,0.2979675463935574,0.22922146184623968,0.244551483156877,0.22098702353732452,0.2959570546968788,0.1524234693877551,1396.7717801892027,7.2697317796423135,0.1836840498481571
pilot_001120,data/processed/controlled_v1/images/Real/pilot_001120.jpg,0,Real,validation,handcrafted_features_v1,0.5636726438231543,0.2572496961924237,0.618490911989796,0.5456759266206483,0.5125622123849539,0.2501883969701547,0.25910638484300413,0.26958087467895103,0.23822169492797118,0.08733258928571429,1570.8419955470868,6.91189680434887,0.06596989749602576
pilot_001122,data/processed/controlled_v1/images/Real/pilot_001122.jpg,0,Real,train,handcrafted_features_v1,0.44689108948266804,0.2485179774669889,0.5030774028361344,0.43529036614645855,0.35925878163765507,0.2320437517337667,0.2624049482515791,0.25538116848619136,0.3617519664115647,0.05845424107142857,378.1221328919652,7.478170683652363,0.02993252944453244
pilot_001132,data/processed/controlled_v1/images/Real/pilot_001132.jpg,0,Real,validation,handcrafted_features_v1,0.3842928791829231,0.18049260465932024,0.4808728178771508,0.3580837022308923,0.2659366090186075,0.20472865597329057,0.17790977872427516,0.15371792898540998,0.4803082951930773,0.33003826530612246,3092.312461893939,7.511830859721264,0.5012333808970724
pilot_001134,data/processed/controlled_v1/images/Real/pilot_001134.jpg,0,Real,train,handcrafted_features_v1,0.38267085381027405,0.18967511748034277,0.3481847426470589,0.409171324779912,0.3366670887104842,0.19849496899978833,0.19110191689201564,0.21509792144650533,0.3314875168817527,0.07485650510204081,774.1093152068845,7.547621215776428,0.05530656069491851
pilot_001135,data/processed/controlled_v1/images/ADM/pilot_001135.jpg,1,ADM,validation,handcrafted_features_v1,0.588358397265156,0.1531064917842847,0.5367607980692276,0.6034257452981193,0.6461053171268508,0.14853431200432982,0.1567513053833856,0.1523911030890163,0.1832461109443778,0.17775430484693877,3699.079004124868,6.681337286141783,0.36995066901292745
pilot_001137,data/processed/controlled_v1/images/BigGAN/pilot_001137.jpg,1,BigGAN,validation,handcrafted_features_v1,0.46336070858030703,0.1384027852513425,0.5082958964835934,0.4499579519307723,0.4145168223539416,0.14413049513884285,0.1380363938071728,0.13398033052593444,0.19283518094737895,0.18759964923469388,296.114732797123,7.139327959520754,0.2060826896050624
pilot_001139,data/processed/controlled_v1/images/GLIDE/pilot_001139.jpg,1,GLIDE,validation,handcrafted_features_v1,0.44646766339348243,0.20723138367997404,0.4500704187925169,0.4582894095138055,0.37614670868347344,0.20804430357533435,0.2042846668794744,0.24760741711494927,0.30994882327931167,0.15011160714285715,1489.7841929630754,7.244444928967585,0.14866105654689601
pilot_001140,data/processed/controlled_v1/images/Real/pilot_001140.jpg,0,Real,train,handcrafted_features_v1,0.593340015537465,0.09656797422365272,0.5119935474189675,0.6956898384353741,0.27968429559323726,0.11711546222239706,0.09195063090235055,0.1555219763212212,0.607211556497599,0.047373246173469385,150.58778436598007,6.57490456370693,0.11025537721118726
pilot_001143,data/processed/controlled_v1/images/SD15/pilot_001143.jpg,1,SD15,validation,handcrafted_features_v1,0.4303615720506952,0.2063170065257253,0.5048789046868748,0.41170077405962385,0.3310037296168467,0.20375268850925884,0.20944606291306245,0.21902887446303457,0.3932319021358544,0.06349649234693877,1570.99214935263,6.5911348511079195,0.18458265655977182
pilot_001144,data/processed/controlled_v1/images/Real/pilot_001144.jpg,0,Real,train,handcrafted_features_v1,0.4310266126763205,0.17143521265744233,0.4999198116746698,0.4079864758403361,0.3689695409413766,0.18586008305798146,0.1914685718690146,0.1620468995953747,0.3285840898859544,0.1753826530612245,2156.3784809068857,7.194397358689809,0.2231812726481824
pilot_001149,data/processed/controlled_v1/images/ADM/pilot_001149.jpg,1,ADM,train,handcrafted_features_v1,0.6780236688425371,0.1115093544065014,0.6404963547919168,0.7538809273709485,0.3858522315176071,0.08747272436448622,0.13387990754968812,0.08972853233835093,0.4904332826880752,0.029057716836734693,284.088846342507,5.4903863771845005,0.07346331836484762
pilot_001150,data/processed/controlled_v1/images/Real/pilot_001150.jpg,0,Real,train,handcrafted_features_v1,0.5080618999162164,0.19650130096990365,0.5851045887104842,0.49375226653161264,0.3796758547168868,0.20884631038946808,0.20126226115388224,0.16552727828178135,0.3593466292767106,0.14736128826530612,1734.9789640429815,7.34986082709443,0.13002635256700307
pilot_001151,data/processed/controlled_v1/images/BigGAN/pilot_001151.jpg,1,BigGAN,train,handcrafted_features_v1,0.4985648144414015,0.156789026347339,0.6030998336834734,0.4830456401310524,0.30429976678171267,0.16833782130114808,0.15843819104804693,0.12924618459093157,0.5120791285264106,0.2412707270408163,416.20366277182313,7.349221657936555,0.223453905480587
pilot_001152,data/processed/controlled_v1/images/Real/pilot_001152.jpg,0,Real,train,handcrafted_features_v1,0.6698107513317827,0.20937053704268446,0.656328468887555,0.6774167479491797,0.6660079656862745,0.2032256068990375,0.2124241842227854,0.22912127661050075,0.13601315526210486,0.19264190051020408,3172.9209038390063,6.87623640994196,0.15538046697069055
pilot_001153,data/processed/controlled_v1/images/GLIDE/pilot_001153.jpg,1,GLIDE,train,handcrafted_features_v1,0.5440833725677771,0.1729214252247266,0.535376963285314,0.5630669455282112,0.4691698554421769,0.17776302674792,0.16877607689092727,0.22014430293524395,0.24169026985794315,0.1798469387755102,462.56074546010035,7.42109009775523,0.10532561932283656
pilot_001156,data/processed/controlled_v1/images/Real/pilot_001156.jpg,0,Real,validation,handcrafted_features_v1,0.4657083647521508,0.23057783362116616,0.4764211934773909,0.44152051445578233,0.562156894007603,0.2532908990829541,0.236548323420658,0.15656306090346428,0.310773137379952,0.07852359693877552,832.7865539190918,7.51746990083893,0.04943633747569201
pilot_001157,data/processed/controlled_v1/images/SD15/pilot_001157.jpg,1,SD15,train,handcrafted_features_v1,0.412434178515156,0.3071787466498328,0.4194620817076831,0.4381961378301321,0.2613498524409764,0.3434936391010332,0.30925205219152724,0.28275640517028017,0.6265993897559025,0.2002551020408163,6191.585857755191,7.574274294070134,0.1535056676510313
pilot_001158,data/processed/controlled_v1/images/Real/pilot_001158.jpg,0,Real,train,handcrafted_features_v1,0.37002495935874347,0.2361992990560532,0.4350593362344938,0.35512329931972786,0.2761828168767507,0.2545733617098531,0.2350380374808025,0.23013420575205049,0.47179606217486997,0.2675183354591837,1089.6388652977075,7.75775327756311,0.25630341307017285
pilot_001162,data/processed/controlled_v1/images/Real/pilot_001162.jpg,0,Real,train,handcrafted_features_v1,0.3994765221713685,0.2020107208598194,0.3657854548069228,0.4584436118197279,0.1842129039115646,0.19304237957649056,0.21806068982694704,0.21316866858220684,0.6743508340836336,0.025350765306122448,381.6283781583088,7.102434707174847,0.022210996002209656
pilot_001164,data/processed/controlled_v1/images/Real/pilot_001164.jpg,0,Real,train,handcrafted_features_v1,0.5260701286764705,0.18293939828550532,0.5085009785164065,0.5198575523959583,0.60413993722489,0.18125763224679675,0.18802297895131964,0.2420100214095481,0.2986160870598239,0.1299426020408163,1694.7517555154197,7.135930932062103,0.12957515968241376
pilot_001166,data/processed/controlled_v1/images/Real/pilot_001166.jpg,0,Real,train,handcrafted_features_v1,0.5316773020145558,0.19342213450070478,0.5821030756052421,0.5249652204631853,0.4339815613745498,0.2113419653351263,0.18641419408444587,0.19679748001011088,0.28717909038615447,0.22116151147959184,4704.196918643251,7.572502324429597,0.23730566738466727
pilot_001168,data/processed/controlled_v1/images/Real/pilot_001168.jpg,0,Real,train,handcrafted_features_v1,0.4357925840648759,0.2666435465188246,0.4764891894257703,0.44553039965986396,0.27891203356342537,0.28027581482166175,0.27054651254000006,0.256277074921098,0.40043368910064026,0.16499920280612246,2700.510189439296,7.076583916411381,0.10625461522640908
pilot_001170,data/processed/controlled_v1/images/Real/pilot_001170.jpg,0,Real,train,handcrafted_features_v1,0.5297882289634603,0.18431394216992456,0.5482541454081633,0.5217439319477791,0.5227767669567827,0.1685043538138457,0.19025784144671143,0.2070715442011195,0.14125064088135253,0.30813536352040816,4859.066523026447,7.486843376523127,0.3331917023474445
pilot_001176,data/processed/controlled_v1/images/Real/pilot_001176.jpg,0,Real,train,handcrafted_features_v1,0.40460699185924365,0.16262137917251157,0.48671030912364943,0.38116746698679477,0.30995882728091234,0.17386036069785707,0.16511528710067455,0.14938371643597206,0.3887518288565426,0.18759964923469388,3114.0961437133988,7.334924819071583,0.2890069078210438
pilot_001177,data/processed/controlled_v1/images/ADM/pilot_001177.jpg,1,ADM,train,handcrafted_features_v1,0.526965206395058,0.18839850194686036,0.5850193202280912,0.5140614058123248,0.44114372311424577,0.19926747420764587,0.18988132834680962,0.18313491677725321,0.2897548081732693,0.32386001275510207,8539.845543290614,7.592201328500892,0.3540278920597875
pilot_001178,data/processed/controlled_v1/images/Real/pilot_001178.jpg,0,Real,validation,handcrafted_features_v1,0.44408872666253996,0.2038448264304089,0.5675844556572629,0.3936996673669467,0.3796427164615847,0.20088220673893684,0.20530153827044834,0.2364713066963895,0.4081250468937575,0.12031648596938775,1286.4925977380412,7.608073386327835,0.09154496247581807
