image_id,original_filename,raw_path,processed_path,label,generator,split,random_seed,split_protocol
pilot_000747,GLIDE_1000_200_00_035_glide_00128.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_035_glide_00128.png,data/processed/controlled_v1/images/GLIDE/pilot_000747.jpg,1,GLIDE,validation,42,generator_protocol_v1
pilot_000748,n01622779_6113.JPEG,data/raw/tiny-genimage/images/Real/n01622779_6113.JPEG,data/processed/controlled_v1/images/Real/pilot_000748.jpg,0,Real,train,42,generator_protocol_v1
pilot_000749,123_midjourney_155.png,data/raw/tiny-genimage/images/Midjourney/123_midjourney_155.png,data/processed/controlled_v1/images/Midjourney/pilot_000749.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000750,n01630670_1390.JPEG,data/raw/tiny-genimage/images/Real/n01630670_1390.JPEG,data/processed/controlled_v1/images/Real/pilot_000750.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_000751,025_sdv5_00154.png,data/raw/tiny-genimage/images/SD15/025_sdv5_00154.png,data/processed/controlled_v1/images/SD15/pilot_000751.jpg,1,SD15,validation,42,generator_protocol_v1
pilot_000752,n01601694_2529.JPEG,data/raw/tiny-genimage/images/Real/n01601694_2529.JPEG,data/processed/controlled_v1/images/Real/pilot_000752.jpg,0,Real,train,42,generator_protocol_v1
pilot_000753,VQDM_1000_200_00_029_vqdm_00177.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_029_vqdm_00177.png,data/processed/controlled_v1/images/VQDM/pilot_000753.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000754,n01665541_18298.JPEG,data/raw/tiny-genimage/images/Real/n01665541_18298.JPEG,data/processed/controlled_v1/images/Real/pilot_000754.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000755,128_wukong_image108.png,data/raw/tiny-genimage/images/Wukong/128_wukong_image108.png,data/processed/controlled_v1/images/Wukong/pilot_000755.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000756,n01632458_1615.JPEG,data/raw/tiny-genimage/images/Real/n01632458_1615.JPEG,data/processed/controlled_v1/images/Real/pilot_000756.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000757,11_adm_68.PNG,data/raw/tiny-genimage/images/ADM/11_adm_68.PNG,data/processed/controlled_v1/images/ADM/pilot_000757.jpg,1,ADM,known_test,42,generator_protocol_v1
pilot_000758,n01644373_6766.JPEG,data/raw/tiny-genimage/images/Real/n01644373_6766.JPEG,data/processed/controlled_v1/images/Real/pilot_000758.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000759,028_biggan_00111.png,data/raw/tiny-genimage/images/BigGAN/028_biggan_00111.png,data/processed/controlled_v1/images/BigGAN/pilot_000759.jpg,1,BigGAN,known_test,42,generator_protocol_v1
pilot_000760,n01644373_5244.JPEG,data/raw/tiny-genimage/images/Real/n01644373_5244.JPEG,data/processed/controlled_v1/images/Real/pilot_000760.jpg,0,Real,train,42,generator_protocol_v1
pilot_000761,GLIDE_1000_200_00_035_glide_00132.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_035_glide_00132.png,data/processed/controlled_v1/images/GLIDE/pilot_000761.jpg,1,GLIDE,known_test,42,generator_protocol_v1
pilot_000762,n01629819_5927.JPEG,data/raw/tiny-genimage/images/Real/n01629819_5927.JPEG,data/processed/controlled_v1/images/Real/pilot_000762.jpg,0,Real,train,42,generator_protocol_v1
pilot_000763,123_midjourney_48.png,data/raw/tiny-genimage/images/Midjourney/123_midjourney_48.png,data/processed/controlled_v1/images/Midjourney/pilot_000763.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000764,n01630670_2534.JPEG,data/raw/tiny-genimage/images/Real/n01630670_2534.JPEG,data/processed/controlled_v1/images/Real/pilot_000764.jpg,0,Real,train,42,generator_protocol_v1
pilot_000765,027_sdv5_00120.png,data/raw/tiny-genimage/images/SD15/027_sdv5_00120.png,data/processed/controlled_v1/images/SD15/pilot_000765.jpg,1,SD15,known_test,42,generator_protocol_v1
pilot_000766,n01614925_14091.JPEG,data/raw/tiny-genimage/images/Real/n01614925_14091.JPEG,data/processed/controlled_v1/images/Real/pilot_000766.jpg,0,Real,train,42,generator_protocol_v1
pilot_000767,VQDM_1000_200_00_030_vqdm_00005.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_030_vqdm_00005.png,data/processed/controlled_v1/images/VQDM/pilot_000767.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000768,n01665541_8466.JPEG,data/raw/tiny-genimage/images/Real/n01665541_8466.JPEG,data/processed/controlled_v1/images/Real/pilot_000768.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000769,128_wukong_image123.png,data/raw/tiny-genimage/images/Wukong/128_wukong_image123.png,data/processed/controlled_v1/images/Wukong/pilot_000769.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000770,n01632458_7633.JPEG,data/raw/tiny-genimage/images/Real/n01632458_7633.JPEG,data/processed/controlled_v1/images/Real/pilot_000770.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000771,11_adm_72.PNG,data/raw/tiny-genimage/images/ADM/11_adm_72.PNG,data/processed/controlled_v1/images/ADM/pilot_000771.jpg,1,ADM,train,42,generator_protocol_v1
pilot_000772,n01644373_7988.JPEG,data/raw/tiny-genimage/images/Real/n01644373_7988.JPEG,data/processed/controlled_v1/images/Real/pilot_000772.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000773,029_biggan_00144.png,data/raw/tiny-genimage/images/BigGAN/029_biggan_00144.png,data/processed/controlled_v1/images/BigGAN/pilot_000773.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_000774,n01644900_14487.JPEG,data/raw/tiny-genimage/images/Real/n01644900_14487.JPEG,data/processed/controlled_v1/images/Real/pilot_000774.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000775,GLIDE_1000_200_00_035_glide_00162.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_035_glide_00162.png,data/processed/controlled_v1/images/GLIDE/pilot_000775.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_000776,n01630670_1609.JPEG,data/raw/tiny-genimage/images/Real/n01630670_1609.JPEG,data/processed/controlled_v1/images/Real/pilot_000776.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000777,124_midjourney_117.png,data/raw/tiny-genimage/images/Midjourney/124_midjourney_117.png,data/processed/controlled_v1/images/Midjourney/pilot_000777.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000778,n01630670_3365.JPEG,data/raw/tiny-genimage/images/Real/n01630670_3365.JPEG,data/processed/controlled_v1/images/Real/pilot_000778.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000779,027_sdv5_00140.png,data/raw/tiny-genimage/images/SD15/027_sdv5_00140.png,data/processed/controlled_v1/images/SD15/pilot_000779.jpg,1,SD15,train,42,generator_protocol_v1
pilot_000780,n01614925_2515.JPEG,data/raw/tiny-genimage/images/Real/n01614925_2515.JPEG,data/processed/controlled_v1/images/Real/pilot_000780.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000781,VQDM_1000_200_00_031_vqdm_00076.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_031_vqdm_00076.png,data/processed/controlled_v1/images/VQDM/pilot_000781.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000782,n01667114_1763.JPEG,data/raw/tiny-genimage/images/Real/n01667114_1763.JPEG,data/processed/controlled_v1/images/Real/pilot_000782.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000783,128_wukong_image87.png,data/raw/tiny-genimage/images/Wukong/128_wukong_image87.png,data/processed/controlled_v1/images/Wukong/pilot_000783.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000784,n01632777_1860.JPEG,data/raw/tiny-genimage/images/Real/n01632777_1860.JPEG,data/processed/controlled_v1/images/Real/pilot_000784.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000785,120_adm_24.PNG,data/raw/tiny-genimage/images/ADM/120_adm_24.PNG,data/processed/controlled_v1/images/ADM/pilot_000785.jpg,1,ADM,train,42,generator_protocol_v1
pilot_000786,n01644900_11296.JPEG,data/raw/tiny-genimage/images/Real/n01644900_11296.JPEG,data/processed/controlled_v1/images/Real/pilot_000786.jpg,0,Real,train,42,generator_protocol_v1
pilot_000787,030_biggan_00010.png,data/raw/tiny-genimage/images/BigGAN/030_biggan_00010.png,data/processed/controlled_v1/images/BigGAN/pilot_000787.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_000788,n01644900_19178.JPEG,data/raw/tiny-genimage/images/Real/n01644900_19178.JPEG,data/processed/controlled_v1/images/Real/pilot_000788.jpg,0,Real,train,42,generator_protocol_v1
pilot_000789,GLIDE_1000_200_00_036_glide_00010.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_036_glide_00010.png,data/processed/controlled_v1/images/GLIDE/pilot_000789.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_000790,n01630670_4498.JPEG,data/raw/tiny-genimage/images/Real/n01630670_4498.JPEG,data/processed/controlled_v1/images/Real/pilot_000790.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000791,124_midjourney_36.png,data/raw/tiny-genimage/images/Midjourney/124_midjourney_36.png,data/processed/controlled_v1/images/Midjourney/pilot_000791.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000792,n01630670_3412.JPEG,data/raw/tiny-genimage/images/Real/n01630670_3412.JPEG,data/processed/controlled_v1/images/Real/pilot_000792.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000793,027_sdv5_00181.png,data/raw/tiny-genimage/images/SD15/027_sdv5_00181.png,data/processed/controlled_v1/images/SD15/pilot_000793.jpg,1,SD15,train,42,generator_protocol_v1
pilot_000794,n01614925_6719.JPEG,data/raw/tiny-genimage/images/Real/n01614925_6719.JPEG,data/processed/controlled_v1/images/Real/pilot_000794.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000795,VQDM_1000_200_00_031_vqdm_00113.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_031_vqdm_00113.png,data/processed/controlled_v1/images/VQDM/pilot_000795.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000796,n01667778_19244.JPEG,data/raw/tiny-genimage/images/Real/n01667778_19244.JPEG,data/processed/controlled_v1/images/Real/pilot_000796.jpg,0,Real,train,42,generator_protocol_v1
pilot_000797,129_wukong_image70.png,data/raw/tiny-genimage/images/Wukong/129_wukong_image70.png,data/processed/controlled_v1/images/Wukong/pilot_000797.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000798,n01632777_23533.JPEG,data/raw/tiny-genimage/images/Real/n01632777_23533.JPEG,data/processed/controlled_v1/images/Real/pilot_000798.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000799,122_adm_144.PNG,data/raw/tiny-genimage/images/ADM/122_adm_144.PNG,data/processed/controlled_v1/images/ADM/pilot_000799.jpg,1,ADM,train,42,generator_protocol_v1
pilot_000800,n01644900_13678.JPEG,data/raw/tiny-genimage/images/Real/n01644900_13678.JPEG,data/processed/controlled_v1/images/Real/pilot_000800.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000801,030_biggan_00023.png,data/raw/tiny-genimage/images/BigGAN/030_biggan_00023.png,data/processed/controlled_v1/images/BigGAN/pilot_000801.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_000802,n01664065_11629.JPEG,data/raw/tiny-genimage/images/Real/n01664065_11629.JPEG,data/processed/controlled_v1/images/Real/pilot_000802.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000803,GLIDE_1000_200_00_036_glide_00067.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_036_glide_00067.png,data/processed/controlled_v1/images/GLIDE/pilot_000803.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_000804,n01630670_9293.JPEG,data/raw/tiny-genimage/images/Real/n01630670_9293.JPEG,data/processed/controlled_v1/images/Real/pilot_000804.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000805,126_midjourney_17.png,data/raw/tiny-genimage/images/Midjourney/126_midjourney_17.png,data/processed/controlled_v1/images/Midjourney/pilot_000805.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000806,n01630670_9678.JPEG,data/raw/tiny-genimage/images/Real/n01630670_9678.JPEG,data/processed/controlled_v1/images/Real/pilot_000806.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000807,028_sdv5_00066.png,data/raw/tiny-genimage/images/SD15/028_sdv5_00066.png,data/processed/controlled_v1/images/SD15/pilot_000807.jpg,1,SD15,train,42,generator_protocol_v1
pilot_000808,n01616318_7047.JPEG,data/raw/tiny-genimage/images/Real/n01616318_7047.JPEG,data/processed/controlled_v1/images/Real/pilot_000808.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000809,VQDM_1000_200_00_032_vqdm_00000.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00000.png,data/processed/controlled_v1/images/VQDM/pilot_000809.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000810,n01667778_4145.JPEG,data/raw/tiny-genimage/images/Real/n01667778_4145.JPEG,data/processed/controlled_v1/images/Real/pilot_000810.jpg,0,Real,train,42,generator_protocol_v1
pilot_000811,12_wukong_image155.png,data/raw/tiny-genimage/images/Wukong/12_wukong_image155.png,data/processed/controlled_v1/images/Wukong/pilot_000811.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000812,n01632777_6838.JPEG,data/raw/tiny-genimage/images/Real/n01632777_6838.JPEG,data/processed/controlled_v1/images/Real/pilot_000812.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000813,122_adm_152.PNG,data/raw/tiny-genimage/images/ADM/122_adm_152.PNG,data/processed/controlled_v1/images/ADM/pilot_000813.jpg,1,ADM,known_test,42,generator_protocol_v1
pilot_000814,n01644900_19.JPEG,data/raw/tiny-genimage/images/Real/n01644900_19.JPEG,data/processed/controlled_v1/images/Real/pilot_000814.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000815,030_biggan_00178.png,data/raw/tiny-genimage/images/BigGAN/030_biggan_00178.png,data/processed/controlled_v1/images/BigGAN/pilot_000815.jpg,1,BigGAN,known_test,42,generator_protocol_v1
pilot_000816,n01664065_14459.JPEG,data/raw/tiny-genimage/images/Real/n01664065_14459.JPEG,data/processed/controlled_v1/images/Real/pilot_000816.jpg,0,Real,train,42,generator_protocol_v1
pilot_000817,GLIDE_1000_200_00_038_glide_00050.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_038_glide_00050.png,data/processed/controlled_v1/images/GLIDE/pilot_000817.jpg,1,GLIDE,known_test,42,generator_protocol_v1
pilot_000818,n01632458_219.JPEG,data/raw/tiny-genimage/images/Real/n01632458_219.JPEG,data/processed/controlled_v1/images/Real/pilot_000818.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_000819,126_midjourney_33.png,data/raw/tiny-genimage/images/Midjourney/126_midjourney_33.png,data/processed/controlled_v1/images/Midjourney/pilot_000819.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000820,n01631663_17208.JPEG,data/raw/tiny-genimage/images/Real/n01631663_17208.JPEG,data/processed/controlled_v1/images/Real/pilot_000820.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000821,029_sdv5_00061.png,data/raw/tiny-genimage/images/SD15/029_sdv5_00061.png,data/processed/controlled_v1/images/SD15/pilot_000821.jpg,1,SD15,known_test,42,generator_protocol_v1
pilot_000822,n01616318_8726.JPEG,data/raw/tiny-genimage/images/Real/n01616318_8726.JPEG,data/processed/controlled_v1/images/Real/pilot_000822.jpg,0,Real,train,42,generator_protocol_v1
pilot_000823,VQDM_1000_200_00_032_vqdm_00060.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00060.png,data/processed/controlled_v1/images/VQDM/pilot_000823.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000824,n01669191_13630.JPEG,data/raw/tiny-genimage/images/Real/n01669191_13630.JPEG,data/processed/controlled_v1/images/Real/pilot_000824.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000825,12_wukong_image73.png,data/raw/tiny-genimage/images/Wukong/12_wukong_image73.png,data/processed/controlled_v1/images/Wukong/pilot_000825.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000826,n01644373_10586.JPEG,data/raw/tiny-genimage/images/Real/n01644373_10586.JPEG,data/processed/controlled_v1/images/Real/pilot_000826.jpg,0,Real,train,42,generator_protocol_v1
pilot_000827,124_adm_186.PNG,data/raw/tiny-genimage/images/ADM/124_adm_186.PNG,data/processed/controlled_v1/images/ADM/pilot_000827.jpg,1,ADM,known_test,42,generator_protocol_v1
pilot_000828,n01644900_6826.JPEG,data/raw/tiny-genimage/images/Real/n01644900_6826.JPEG,data/processed/controlled_v1/images/Real/pilot_000828.jpg,0,Real,train,42,generator_protocol_v1
pilot_000829,031_biggan_00049.png,data/raw/tiny-genimage/images/BigGAN/031_biggan_00049.png,data/processed/controlled_v1/images/BigGAN/pilot_000829.jpg,1,BigGAN,known_test,42,generator_protocol_v1
pilot_000830,n01664065_15532.JPEG,data/raw/tiny-genimage/images/Real/n01664065_15532.JPEG,data/processed/controlled_v1/images/Real/pilot_000830.jpg,0,Real,train,42,generator_protocol_v1
pilot_000831,GLIDE_1000_200_00_039_glide_00002.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_039_glide_00002.png,data/processed/controlled_v1/images/GLIDE/pilot_000831.jpg,1,GLIDE,known_test,42,generator_protocol_v1
pilot_000832,n01632777_18723.JPEG,data/raw/tiny-genimage/images/Real/n01632777_18723.JPEG,data/processed/controlled_v1/images/Real/pilot_000832.jpg,0,Real,train,42,generator_protocol_v1
pilot_000833,126_midjourney_39.png,data/raw/tiny-genimage/images/Midjourney/126_midjourney_39.png,data/processed/controlled_v1/images/Midjourney/pilot_000833.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000834,n01631663_7605.JPEG,data/raw/tiny-genimage/images/Real/n01631663_7605.JPEG,data/processed/controlled_v1/images/Real/pilot_000834.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000835,029_sdv5_00107.png,data/raw/tiny-genimage/images/SD15/029_sdv5_00107.png,data/processed/controlled_v1/images/SD15/pilot_000835.jpg,1,SD15,known_test,42,generator_protocol_v1
pilot_000836,n01622779_1196.JPEG,data/raw/tiny-genimage/images/Real/n01622779_1196.JPEG,data/processed/controlled_v1/images/Real/pilot_000836.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000837,VQDM_1000_200_00_032_vqdm_00124.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00124.png,data/processed/controlled_v1/images/VQDM/pilot_000837.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000838,n01669191_2117.JPEG,data/raw/tiny-genimage/images/Real/n01669191_2117.JPEG,data/processed/controlled_v1/images/Real/pilot_000838.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000839,130_wukong_image29.png,data/raw/tiny-genimage/images/Wukong/130_wukong_image29.png,data/processed/controlled_v1/images/Wukong/pilot_000839.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000840,n01644373_3619.JPEG,data/raw/tiny-genimage/images/Real/n01644373_3619.JPEG,data/processed/controlled_v1/images/Real/pilot_000840.jpg,0,Real,train,42,generator_protocol_v1
pilot_000841,124_adm_61.PNG,data/raw/tiny-genimage/images/ADM/124_adm_61.PNG,data/processed/controlled_v1/images/ADM/pilot_000841.jpg,1,ADM,train,42,generator_protocol_v1
pilot_000842,n01644900_8695.JPEG,data/raw/tiny-genimage/images/Real/n01644900_8695.JPEG,data/processed/controlled_v1/images/Real/pilot_000842.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000843,031_biggan_00070.png,data/raw/tiny-genimage/images/BigGAN/031_biggan_00070.png,data/processed/controlled_v1/images/BigGAN/pilot_000843.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_000844,n01664065_21235.JPEG,data/raw/tiny-genimage/images/Real/n01664065_21235.JPEG,data/processed/controlled_v1/images/Real/pilot_000844.jpg,0,Real,train,42,generator_protocol_v1
pilot_000845,GLIDE_1000_200_00_039_glide_00070.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_039_glide_00070.png,data/processed/controlled_v1/images/GLIDE/pilot_000845.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_000846,n01641577_256.JPEG,data/raw/tiny-genimage/images/Real/n01641577_256.JPEG,data/processed/controlled_v1/images/Real/pilot_000846.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000847,128_midjourney_63.png,data/raw/tiny-genimage/images/Midjourney/128_midjourney_63.png,data/processed/controlled_v1/images/Midjourney/pilot_000847.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000848,n01632458_10922.JPEG,data/raw/tiny-genimage/images/Real/n01632458_10922.JPEG,data/processed/controlled_v1/images/Real/pilot_000848.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_000849,030_sdv5_00030.png,data/raw/tiny-genimage/images/SD15/030_sdv5_00030.png,data/processed/controlled_v1/images/SD15/pilot_000849.jpg,1,SD15,train,42,generator_protocol_v1
pilot_000850,n01622779_3499.JPEG,data/raw/tiny-genimage/images/Real/n01622779_3499.JPEG,data/processed/controlled_v1/images/Real/pilot_000850.jpg,0,Real,train,42,generator_protocol_v1
pilot_000851,VQDM_1000_200_00_033_vqdm_00001.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_033_vqdm_00001.png,data/processed/controlled_v1/images/VQDM/pilot_000851.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000852,n01675722_4023.JPEG,data/raw/tiny-genimage/images/Real/n01675722_4023.JPEG,data/processed/controlled_v1/images/Real/pilot_000852.jpg,0,Real,train,42,generator_protocol_v1
pilot_000853,130_wukong_image34.png,data/raw/tiny-genimage/images/Wukong/130_wukong_image34.png,data/processed/controlled_v1/images/Wukong/pilot_000853.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000854,n01644373_6933.JPEG,data/raw/tiny-genimage/images/Real/n01644373_6933.JPEG,data/processed/controlled_v1/images/Real/pilot_000854.jpg,0,Real,train,42,generator_protocol_v1
pilot_000855,125_adm_122.PNG,data/raw/tiny-genimage/images/ADM/125_adm_122.PNG,data/processed/controlled_v1/images/ADM/pilot_000855.jpg,1,ADM,train,42,generator_protocol_v1
pilot_000856,n01664065_20571.JPEG,data/raw/tiny-genimage/images/Real/n01664065_20571.JPEG,data/processed/controlled_v1/images/Real/pilot_000856.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000857,031_biggan_00145.png,data/raw/tiny-genimage/images/BigGAN/031_biggan_00145.png,data/processed/controlled_v1/images/BigGAN/pilot_000857.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_000858,n01664065_360.JPEG,data/raw/tiny-genimage/images/Real/n01664065_360.JPEG,data/processed/controlled_v1/images/Real/pilot_000858.jpg,0,Real,train,42,generator_protocol_v1
pilot_000859,GLIDE_1000_200_00_040_glide_00193.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_040_glide_00193.png,data/processed/controlled_v1/images/GLIDE/pilot_000859.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_000860,n01644373_1501.JPEG,data/raw/tiny-genimage/images/Real/n01644373_1501.JPEG,data/processed/controlled_v1/images/Real/pilot_000860.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000861,128_midjourney_71.png,data/raw/tiny-genimage/images/Midjourney/128_midjourney_71.png,data/processed/controlled_v1/images/Midjourney/pilot_000861.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000862,n01632458_3135.JPEG,data/raw/tiny-genimage/images/Real/n01632458_3135.JPEG,data/processed/controlled_v1/images/Real/pilot_000862.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000863,030_sdv5_00091.png,data/raw/tiny-genimage/images/SD15/030_sdv5_00091.png,data/processed/controlled_v1/images/SD15/pilot_000863.jpg,1,SD15,train,42,generator_protocol_v1
pilot_000864,n01629819_1005.JPEG,data/raw/tiny-genimage/images/Real/n01629819_1005.JPEG,data/processed/controlled_v1/images/Real/pilot_000864.jpg,0,Real,train,42,generator_protocol_v1
pilot_000865,VQDM_1000_200_00_033_vqdm_00091.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_033_vqdm_00091.png,data/processed/controlled_v1/images/VQDM/pilot_000865.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_000866,n01675722_6708.JPEG,data/raw/tiny-genimage/images/Real/n01675722_6708.JPEG,data/processed/controlled_v1/images/Real/pilot_000866.jpg,0,Real,train,42,generator_protocol_v1
pilot_000867,130_wukong_image44.png,data/raw/tiny-genimage/images/Wukong/130_wukong_image44.png,data/processed/controlled_v1/images/Wukong/pilot_000867.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_000868,n01644373_8327.JPEG,data/raw/tiny-genimage/images/Real/n01644373_8327.JPEG,data/processed/controlled_v1/images/Real/pilot_000868.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000869,125_adm_155.PNG,data/raw/tiny-genimage/images/ADM/125_adm_155.PNG,data/processed/controlled_v1/images/ADM/pilot_000869.jpg,1,ADM,validation,42,generator_protocol_v1
pilot_000870,n01664065_28239.JPEG,data/raw/tiny-genimage/images/Real/n01664065_28239.JPEG,data/processed/controlled_v1/images/Real/pilot_000870.jpg,0,Real,validation,42,generator_protocol_v1
pilot_000871,031_biggan_00167.png,data/raw/tiny-genimage/images/BigGAN/031_biggan_00167.png,data/processed/controlled_v1/images/BigGAN/pilot_000871.jpg,1,BigGAN,validation,42,generator_protocol_v1
pilot_000872,n01665541_13178.JPEG,data/raw/tiny-genimage/images/Real/n01665541_13178.JPEG,data/processed/controlled_v1/images/Real/pilot_000872.jpg,0,Real,train,42,generator_protocol_v1
pilot_000873,GLIDE_1000_200_00_040_glide_00196.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_040_glide_00196.png,data/processed/controlled_v1/images/GLIDE/pilot_000873.jpg,1,GLIDE,validation,42,generator_protocol_v1
pilot_000874,n01644900_12202.JPEG,data/raw/tiny-genimage/images/Real/n01644900_12202.JPEG,data/processed/controlled_v1/images/Real/pilot_000874.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_000875,129_midjourney_40.png,data/raw/tiny-genimage/images/Midjourney/129_midjourney_40.png,data/processed/controlled_v1/images/Midjourney/pilot_000875.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_000876,n01632777_15538.JPEG,data/raw/tiny-genimage/images/Real/n01632777_15538.JPEG,data/processed/controlled_v1/images/Real/pilot_000876.jpg,0,Real,train,42,generator_protocol_v1
pilot_000877,030_sdv5_00136.png,data/raw/tiny-genimage/images/SD15/030_sdv5_00136.png,data/processed/controlled_v1/images/SD15/pilot_000877.jpg,1,SD15,validation,42,generator_protocol_v1
pilot_000878,n01629819_1243.JPEG,data/raw/tiny-genimage/images/Real/n01629819_1243.JPEG,data/processed/controlled_v1/images/Real/pilot_000878.jpg,0,Real,train,42,generator_protocol_v1
