external_image_id,label,class_name,generator,generator_version,source_type,source_dataset,prompt_id,prompt,source_image_id_if_real,native_path,native_extension,native_width,native_height,native_mode,file_size_bytes,sha256,acquisition_date,generation_seed,seed_supported,provenance_verified,notes
EXT_REAL_0001,0,Real,none,n/a,photograph,COCO_val2017,,,450758,data/external_v1/native/real/coco2017/EXT_REAL_0001_450758.jpg,.jpg,640,479,RGB,156533,2bd41c7c8af67b477941538a4da8c8edadfe6b26bc3e19cfe991a89b35a2fe1b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0080,0,Real,none,n/a,photograph,COCO_val2017,,,85195,data/external_v1/native/real/coco2017/EXT_REAL_0080_85195.jpg,.jpg,640,480,RGB,167611,2d2bb2aa6f3f14bec72d764a7e265576fd4403922d4840af927be8a2c7ad00c7,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0081,0,Real,none,n/a,photograph,COCO_val2017,,,224222,data/external_v1/native/real/coco2017/EXT_REAL_0081_224222.jpg,.jpg,640,426,RGB,190536,c006a25d579fd4fc5394c06f2b7b44775aa7df92faeb10aa10a2818874298c28,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0082,0,Real,none,n/a,photograph,COCO_val2017,,,309678,data/external_v1/native/real/coco2017/EXT_REAL_0082_309678.jpg,.jpg,640,411,RGB,174217,0fe83ac7fa959dd6bfb61a784a9f795fc654448c9ae88f443d7630d00988d44f,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0083,0,Real,none,n/a,photograph,COCO_val2017,,,542073,data/external_v1/native/real/coco2017/EXT_REAL_0083_542073.jpg,.jpg,375,500,RGB,121704,bbcf20f2a071ee23a95eefe284cd59bf2360fafcdb689144a8a91a1cb0824cc6,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0084,0,Real,none,n/a,photograph,COCO_val2017,,,438955,data/external_v1/native/real/coco2017/EXT_REAL_0084_438955.jpg,.jpg,640,303,RGB,158755,3d9cfbdfb0a856db79ea282730c631058f5678931797cacf21229c56813caa6b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0085,0,Real,none,n/a,photograph,COCO_val2017,,,393115,data/external_v1/native/real/coco2017/EXT_REAL_0085_393115.jpg,.jpg,630,640,RGB,124746,810ec9c453a1e857b7c555a5b52b31c1e754a61a2b6d944c59f52fc870448a48,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0086,0,Real,none,n/a,photograph,COCO_val2017,,,469652,data/external_v1/native/real/coco2017/EXT_REAL_0086_469652.jpg,.jpg,640,439,RGB,219200,b80d47ed676779de6bd1e474e54825607aa9eab2b445c1cd3500a477543d78e6,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0087,0,Real,none,n/a,photograph,COCO_val2017,,,79651,data/external_v1/native/real/coco2017/EXT_REAL_0087_79651.jpg,.jpg,640,478,RGB,222884,05107da6f72e8e495bbfaa0e8d638433cb5fd9c35d43bf193ff2b12db0c684bb,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0088,0,Real,none,n/a,photograph,COCO_val2017,,,323571,data/external_v1/native/real/coco2017/EXT_REAL_0088_323571.jpg,.jpg,478,640,RGB,143447,68c5546797645a48dbaa2e80d7bbf08cead6ca1e0a5536e721d185ae76a05bd1,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0089,0,Real,none,n/a,photograph,COCO_val2017,,,239717,data/external_v1/native/real/coco2017/EXT_REAL_0089_239717.jpg,.jpg,554,640,RGB,209187,f2992928b4db1f874d9accab690e78ff37775d02a060abfd6b59a2c86e87ddb7,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0090,0,Real,none,n/a,photograph,COCO_val2017,,,11197,data/external_v1/native/real/coco2017/EXT_REAL_0090_11197.jpg,.jpg,640,427,RGB,177196,b6dbcc5c9e52f51480c4974ae6b15003ce25cd98fb936e2f26694fb7058fdbcb,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0091,0,Real,none,n/a,photograph,COCO_val2017,,,376112,data/external_v1/native/real/coco2017/EXT_REAL_0091_376112.jpg,.jpg,426,640,RGB,177605,af848aaa3894e9a80dc6add9b135b9aed3d3f6ce3e0707494d4cc3c969572211,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0092,0,Real,none,n/a,photograph,COCO_val2017,,,370375,data/external_v1/native/real/coco2017/EXT_REAL_0092_370375.jpg,.jpg,427,640,RGB,135244,620bf23ce72f95d868618f4c414aa9037fa6cba93daa465cfed30d03b0f55dec,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0093,0,Real,none,n/a,photograph,COCO_val2017,,,486573,data/external_v1/native/real/coco2017/EXT_REAL_0093_486573.jpg,.jpg,480,640,RGB,146893,5ef9eda85c70a1298ceb23d5c30c7a3592010e430cb558c09d1ae533069cec58,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0094,0,Real,none,n/a,photograph,COCO_val2017,,,46463,data/external_v1/native/real/coco2017/EXT_REAL_0094_46463.jpg,.jpg,500,400,RGB,110488,ab7f51b790223a301a4c2509cf2ff78554149b76c2ccfb54f303076d6fa412b1,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0095,0,Real,none,n/a,photograph,COCO_val2017,,,425227,data/external_v1/native/real/coco2017/EXT_REAL_0095_425227.jpg,.jpg,428,640,RGB,48889,332c20d5b88df3494bc276ab964a6a0fd097d64cb23bc2a02c6c5d2170b4319b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0096,0,Real,none,n/a,photograph,COCO_val2017,,,505789,data/external_v1/native/real/coco2017/EXT_REAL_0096_505789.jpg,.jpg,480,640,RGB,321389,73fd4000636685e13e7c35092cd2935afe188bf15edf7fefc901affad73ab7f0,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0097,0,Real,none,n/a,photograph,COCO_val2017,,,453302,data/external_v1/native/real/coco2017/EXT_REAL_0097_453302.jpg,.jpg,500,375,RGB,97363,1ad88a0c945dc492b63cec1cea8cb48630d74029f4f5be854b85e8032a50928b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0098,0,Real,none,n/a,photograph,COCO_val2017,,,416343,data/external_v1/native/real/coco2017/EXT_REAL_0098_416343.jpg,.jpg,427,640,RGB,207040,3ca1c0cb20762bf4268fdcad16a9c88256c68a30d2a5f3b46088dbf47e9eee8e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0099,0,Real,none,n/a,photograph,COCO_val2017,,,402519,data/external_v1/native/real/coco2017/EXT_REAL_0099_402519.jpg,.jpg,640,427,RGB,145647,67a26f7ec2001238cb1819aff95422ba7b57c6973cef05f60faab97d7c308e2e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0100,0,Real,none,n/a,photograph,COCO_val2017,,,192964,data/external_v1/native/real/coco2017/EXT_REAL_0100_192964.jpg,.jpg,428,640,RGB,107509,867d92b86b04b27d8aec542c97d060d822a93911450283bc54cc34d2065989e5,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0101,0,Real,none,n/a,photograph,COCO_val2017,,,429598,data/external_v1/native/real/coco2017/EXT_REAL_0101_429598.jpg,.jpg,640,480,RGB,211819,cf692837b22f590cc75ed7eb9bcabd26772c71e924a35506df081b0956755bb2,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0102,0,Real,none,n/a,photograph,COCO_val2017,,,16228,data/external_v1/native/real/coco2017/EXT_REAL_0102_16228.jpg,.jpg,640,440,RGB,187603,b34d80f1f13989eb0c7031f95373a9e26c698397cb9511b422dcf5daba60110e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0103,0,Real,none,n/a,photograph,COCO_val2017,,,210388,data/external_v1/native/real/coco2017/EXT_REAL_0103_210388.jpg,.jpg,640,426,RGB,119021,fa6c51682ef9eed545698b2a05c7009b257d0e4ff0443f4c4912f650a3f5695d,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0104,0,Real,none,n/a,photograph,COCO_val2017,,,186282,data/external_v1/native/real/coco2017/EXT_REAL_0104_186282.jpg,.jpg,640,427,RGB,132892,73c0456e323cfed4d729360302c86b5a4cefca1257e2ae9e30a04deda0b35e14,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0105,0,Real,none,n/a,photograph,COCO_val2017,,,187734,data/external_v1/native/real/coco2017/EXT_REAL_0105_187734.jpg,.jpg,640,480,RGB,142903,fbeacd39a37771ba923706efad0643dc2437659515445db3afbf134a1ecc2724,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0106,0,Real,none,n/a,photograph,COCO_val2017,,,378605,data/external_v1/native/real/coco2017/EXT_REAL_0106_378605.jpg,.jpg,426,640,RGB,78964,8ad449c587e890e4a9251169f12d80de8cd7af92263b6dc4ff51fb9a8f224431,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0107,0,Real,none,n/a,photograph,COCO_val2017,,,110884,data/external_v1/native/real/coco2017/EXT_REAL_0107_110884.jpg,.jpg,640,640,RGB,170427,faf9801b8df916f8229df6f1e9ee1a5e67b70f9de6c1c1f217c2204d0048146c,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0108,0,Real,none,n/a,photograph,COCO_val2017,,,570456,data/external_v1/native/real/coco2017/EXT_REAL_0108_570456.jpg,.jpg,640,480,RGB,156296,fabe7272f19d1b61303802b7d8183d018a88a9129d1cb028613fdeb7aa050639,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0109,0,Real,none,n/a,photograph,COCO_val2017,,,484404,data/external_v1/native/real/coco2017/EXT_REAL_0109_484404.jpg,.jpg,640,480,RGB,136975,c61e17a3b972aaa3f9525eeaf181538f544263b1f44e840f05eb892eee2e898e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0110,0,Real,none,n/a,photograph,COCO_val2017,,,544306,data/external_v1/native/real/coco2017/EXT_REAL_0110_544306.jpg,.jpg,612,612,RGB,83303,d238afe7dd8d579c3891d35ca8eca2925e43d196f933e61ac6f93d418fe68987,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0111,0,Real,none,n/a,photograph,COCO_val2017,,,61268,data/external_v1/native/real/coco2017/EXT_REAL_0111_61268.jpg,.jpg,640,424,RGB,154530,a24e909fbe59df668c41b2aba50e2f88a316e0d9e28881236454fd1c1b7b44d8,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0112,0,Real,none,n/a,photograph,COCO_val2017,,,116362,data/external_v1/native/real/coco2017/EXT_REAL_0112_116362.jpg,.jpg,612,612,RGB,115541,016c0d06fa81cdd90a9516c582b0627fc091ca00030db77a903f3db2b310e2ca,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0113,0,Real,none,n/a,photograph,COCO_val2017,,,308476,data/external_v1/native/real/coco2017/EXT_REAL_0113_308476.jpg,.jpg,640,480,RGB,220266,cbeb387151ab757cd14790a4ecd809a3e4556943a16d1683a6d5ebb51a268be6,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0114,0,Real,none,n/a,photograph,COCO_val2017,,,549930,data/external_v1/native/real/coco2017/EXT_REAL_0114_549930.jpg,.jpg,640,558,RGB,169461,4b9c8d2bd7df7bb6653c2106eb785dde6cdb39dda55c792e704e0b3cd95bd0e1,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0115,0,Real,none,n/a,photograph,COCO_val2017,,,439593,data/external_v1/native/real/coco2017/EXT_REAL_0115_439593.jpg,.jpg,640,480,RGB,169758,e104e95526e6ac6f41f1d83019b7d6319d5b017e780244ba5cd9e93001737087,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0116,0,Real,none,n/a,photograph,COCO_val2017,,,238013,data/external_v1/native/real/coco2017/EXT_REAL_0116_238013.jpg,.jpg,500,334,RGB,71041,b2a4b57c6fc00d190303b29b893d175e47fd9b30cc0c1ae623877ed3660f7be8,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0117,0,Real,none,n/a,photograph,COCO_val2017,,,302165,data/external_v1/native/real/coco2017/EXT_REAL_0117_302165.jpg,.jpg,640,480,RGB,159829,b511159d3c07ca65cd19d4e0e409b13744ac86ab023273cc6a110f0004d91622,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0118,0,Real,none,n/a,photograph,COCO_val2017,,,410712,data/external_v1/native/real/coco2017/EXT_REAL_0118_410712.jpg,.jpg,640,426,RGB,186244,4fa3aab23ce3814a1da7f65ce615000413900e0f915daaf420c3af64a6bf6e93,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0119,0,Real,none,n/a,photograph,COCO_val2017,,,274219,data/external_v1/native/real/coco2017/EXT_REAL_0119_274219.jpg,.jpg,464,640,L,110257,a2b2e8d425f64a51b566261300bbb1f528ab1967aee4f3283b9d214b37cb1c9d,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0120,0,Real,none,n/a,photograph,COCO_val2017,,,48924,data/external_v1/native/real/coco2017/EXT_REAL_0120_48924.jpg,.jpg,640,425,RGB,234922,7e4db164281de37dafa6d3a4e861f6777d0202661e92d11fb2b739e39fa8c391,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0121,0,Real,none,n/a,photograph,COCO_val2017,,,253452,data/external_v1/native/real/coco2017/EXT_REAL_0121_253452.jpg,.jpg,640,426,RGB,145493,90b9cd707259e153539ccf4d223534622dcb6ff38bf7d4c515dfda6997b8e0dd,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0122,0,Real,none,n/a,photograph,COCO_val2017,,,66771,data/external_v1/native/real/coco2017/EXT_REAL_0122_66771.jpg,.jpg,640,480,RGB,173790,82e0b9ed0511a74ebef3dabcb3fbe37e9d9b7dc5a6fa41eec60f1817ce2374ff,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0123,0,Real,none,n/a,photograph,COCO_val2017,,,97585,data/external_v1/native/real/coco2017/EXT_REAL_0123_97585.jpg,.jpg,480,640,RGB,263276,2c741618578dd3a7b1e62de447e6a3d0ae7c7b34a927e51081038e857b65fe71,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0124,0,Real,none,n/a,photograph,COCO_val2017,,,157807,data/external_v1/native/real/coco2017/EXT_REAL_0124_157807.jpg,.jpg,640,427,RGB,119795,41a423af33123a924fd6b38d5318c0f9db0f83c139d32b718b2b09fc6bace310,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0125,0,Real,none,n/a,photograph,COCO_val2017,,,154339,data/external_v1/native/real/coco2017/EXT_REAL_0125_154339.jpg,.jpg,640,427,RGB,90488,dae5ae8f6c1f802496dcbac451f0c97d694bc1c5e58d1653c203405697be0634,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0126,0,Real,none,n/a,photograph,COCO_val2017,,,315219,data/external_v1/native/real/coco2017/EXT_REAL_0126_315219.jpg,.jpg,333,500,RGB,24370,1548bc0e76bce507bcfaaa9dcf3aa9d4f41860ff54f0a1b9ef97e748dfccd6c6,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0127,0,Real,none,n/a,photograph,COCO_val2017,,,393093,data/external_v1/native/real/coco2017/EXT_REAL_0127_393093.jpg,.jpg,640,424,RGB,211345,624c5f297bf60acc8e87553772a60cdd580b108560d8e0a02eaba8cdc8bdbb33,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0128,0,Real,none,n/a,photograph,COCO_val2017,,,167067,data/external_v1/native/real/coco2017/EXT_REAL_0128_167067.jpg,.jpg,375,500,RGB,112581,b8f6397e0fc88a86a33ea3401d66a07f217e82b48da12f7aa5d2deadf6fd959d,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0129,0,Real,none,n/a,photograph,COCO_val2017,,,414340,data/external_v1/native/real/coco2017/EXT_REAL_0129_414340.jpg,.jpg,427,640,RGB,124934,4434c715aa868745ed8d4506dfd812da5e0e6fdf0fba8250c7bded4cd15337b8,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0130,0,Real,none,n/a,photograph,COCO_val2017,,,535523,data/external_v1/native/real/coco2017/EXT_REAL_0130_535523.jpg,.jpg,640,428,RGB,216623,8a1cc07d753317d0f516022793f505d3b327cb1c7cb06e813ef99065ef2890f3,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0131,0,Real,none,n/a,photograph,COCO_val2017,,,67310,data/external_v1/native/real/coco2017/EXT_REAL_0131_67310.jpg,.jpg,486,640,RGB,153980,d0dab872bf367cbf1b8380dd3b39a365d9a3c2e0b38e5db98d90e24e66ef55ba,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0132,0,Real,none,n/a,photograph,COCO_val2017,,,365207,data/external_v1/native/real/coco2017/EXT_REAL_0132_365207.jpg,.jpg,640,588,RGB,198601,a0c9dc87e3341b576555e62ffa9592584875d4eb75052ddbe14ba198b9e71edf,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0133,0,Real,none,n/a,photograph,COCO_val2017,,,276055,data/external_v1/native/real/coco2017/EXT_REAL_0133_276055.jpg,.jpg,500,375,RGB,148305,e5ccfb9ce6af7dcdb972a85127b646f066a84de1a8d17f1bc3d24a63b1c18f1a,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0134,0,Real,none,n/a,photograph,COCO_val2017,,,89271,data/external_v1/native/real/coco2017/EXT_REAL_0134_89271.jpg,.jpg,640,524,RGB,234438,a9f557f680083c45c3b9e32e3d70daec201f204e987b3d20a3eb592836893828,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0135,0,Real,none,n/a,photograph,COCO_val2017,,,209747,data/external_v1/native/real/coco2017/EXT_REAL_0135_209747.jpg,.jpg,500,350,RGB,62056,1b46886995057f6f22e6a7b53100789775c7531c1e198fd3101f0fac532013c1,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0136,0,Real,none,n/a,photograph,COCO_val2017,,,551822,data/external_v1/native/real/coco2017/EXT_REAL_0136_551822.jpg,.jpg,640,453,RGB,204009,ef9eb53ac602092f01ee69ab8f8d43a2f7c68fea857509a0f4f061b3dec29916,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0137,0,Real,none,n/a,photograph,COCO_val2017,,,442463,data/external_v1/native/real/coco2017/EXT_REAL_0137_442463.jpg,.jpg,480,640,RGB,98908,54e7cd780d2099df8f8197e8b388143e25872ec5225ae462edbfae8d0b8c1c2b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0138,0,Real,none,n/a,photograph,COCO_val2017,,,229311,data/external_v1/native/real/coco2017/EXT_REAL_0138_229311.jpg,.jpg,500,375,RGB,108246,da6dbe6397f27fff82246528f526f7f58dffedf64384b9b2d9241ffa4872bedf,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0139,0,Real,none,n/a,photograph,COCO_val2017,,,439854,data/external_v1/native/real/coco2017/EXT_REAL_0139_439854.jpg,.jpg,500,333,RGB,74522,d6e7d64034450928727ac679856ac954dd617129144f713e29beb0cf619b5e16,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0140,0,Real,none,n/a,photograph,COCO_val2017,,,418062,data/external_v1/native/real/coco2017/EXT_REAL_0140_418062.jpg,.jpg,427,640,RGB,180456,6878c319a0fcf0cb9a1f24efa3129fefe01b07be2c655746cfa31516f4344c52,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0141,0,Real,none,n/a,photograph,COCO_val2017,,,88218,data/external_v1/native/real/coco2017/EXT_REAL_0141_88218.jpg,.jpg,480,640,RGB,82019,faa37d0ad642b2c7a6f7cd4492abb29c19aca29937f0050181745e0f7e765dfa,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0142,0,Real,none,n/a,photograph,COCO_val2017,,,380913,data/external_v1/native/real/coco2017/EXT_REAL_0142_380913.jpg,.jpg,640,428,RGB,180836,5e9b8a7ce105df1ca2551d8b00101b53c53140a7a27cfbb6d549197a6798b707,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0143,0,Real,none,n/a,photograph,COCO_val2017,,,233727,data/external_v1/native/real/coco2017/EXT_REAL_0143_233727.jpg,.jpg,640,427,RGB,168109,51af6bee62011f2031b93e7039c81bf8ad65d484146ac8f2541a530d410644a0,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0144,0,Real,none,n/a,photograph,COCO_val2017,,,153782,data/external_v1/native/real/coco2017/EXT_REAL_0144_153782.jpg,.jpg,416,640,RGB,268341,aa9f9f447da5bf2fdec5da1526cd316ba028c12eacd52a6c3544a378279c7040,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0145,0,Real,none,n/a,photograph,COCO_val2017,,,126137,data/external_v1/native/real/coco2017/EXT_REAL_0145_126137.jpg,.jpg,640,427,RGB,156459,dc85b8f4b20db9a7c5e66335202f9f2b303109e62af82536862ba0b4ce98d065,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0146,0,Real,none,n/a,photograph,COCO_val2017,,,509656,data/external_v1/native/real/coco2017/EXT_REAL_0146_509656.jpg,.jpg,640,480,RGB,229614,35999246ea14f79b4f19825a38b428955f3456a389c3a0aa2301067cc9141d40,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0147,0,Real,none,n/a,photograph,COCO_val2017,,,565624,data/external_v1/native/real/coco2017/EXT_REAL_0147_565624.jpg,.jpg,640,375,RGB,201344,fd87feee6134f650ffa31d18c66ca8bb0745c20a0906fa2450a8e543df3fdd64,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0148,0,Real,none,n/a,photograph,COCO_val2017,,,148707,data/external_v1/native/real/coco2017/EXT_REAL_0148_148707.jpg,.jpg,640,480,RGB,286463,65cad59294282125ccfec8acd572381af824b3307d995f031d2a61b923660ff3,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0149,0,Real,none,n/a,photograph,COCO_val2017,,,370208,data/external_v1/native/real/coco2017/EXT_REAL_0149_370208.jpg,.jpg,500,375,RGB,160279,074ac425cb005165a87fdcea693f1a229ffb1020c6e8b363acfc9a25c02bcb9b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0150,0,Real,none,n/a,photograph,COCO_val2017,,,396580,data/external_v1/native/real/coco2017/EXT_REAL_0150_396580.jpg,.jpg,640,430,RGB,277008,bcad824139d7ce196ca1ee09a4d354f86378fbeb3de6261f3789148ab052e8c5,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0151,0,Real,none,n/a,photograph,COCO_val2017,,,47769,data/external_v1/native/real/coco2017/EXT_REAL_0151_47769.jpg,.jpg,500,375,RGB,92891,05ded59f58ff9936caaecf0be4cbe8ac15aae965828d9d11734825deb0fb7ea6,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0152,0,Real,none,n/a,photograph,COCO_val2017,,,167353,data/external_v1/native/real/coco2017/EXT_REAL_0152_167353.jpg,.jpg,480,640,RGB,153975,8e6737773e7548e3fc299c7dc5e255b5997c0b05e08423f016b277719e8232a0,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0153,0,Real,none,n/a,photograph,COCO_val2017,,,293804,data/external_v1/native/real/coco2017/EXT_REAL_0153_293804.jpg,.jpg,500,333,RGB,86891,5029aa3cb3511612c828f5924dfe285b2f6831cfb71de6817fa0099c945d19d9,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0154,0,Real,none,n/a,photograph,COCO_val2017,,,430973,data/external_v1/native/real/coco2017/EXT_REAL_0154_430973.jpg,.jpg,640,478,RGB,309831,67775b3c46e8889ceb11c221c1777cf62dda22c2b3208ea68647d5838a2f2d28,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0155,0,Real,none,n/a,photograph,COCO_val2017,,,480275,data/external_v1/native/real/coco2017/EXT_REAL_0155_480275.jpg,.jpg,640,471,RGB,217823,9c9682ad229ed5f848cf396a110dcbf00d60c91882aab4b15d30edb6d5e4ea4e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0156,0,Real,none,n/a,photograph,COCO_val2017,,,217425,data/external_v1/native/real/coco2017/EXT_REAL_0156_217425.jpg,.jpg,640,480,RGB,111460,2521d82ddda6653e95352a475fa23efb0f0962058387864c83264c8afb07a64b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0157,0,Real,none,n/a,photograph,COCO_val2017,,,256916,data/external_v1/native/real/coco2017/EXT_REAL_0157_256916.jpg,.jpg,640,480,RGB,163949,2593cdd6dd4d062527ff870041d7f9465a659c63a69edd865d03fd03af4a62cc,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0158,0,Real,none,n/a,photograph,COCO_val2017,,,275058,data/external_v1/native/real/coco2017/EXT_REAL_0158_275058.jpg,.jpg,427,640,RGB,279661,cffdab202c9cc07314e225c6a85caaed78e2f49d54480ec0f3409eedddd81f3e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
