image_id,dataset,calibrated_probability,raw_probability,group,selective_prediction,generator
pilot_001588,Tiny-GenImage,0.1322106323812408,0.0270458906888961,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001590,Tiny-GenImage,0.2983579778140461,0.1640614420175552,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001594,Tiny-GenImage,0.1217850731491275,0.0227106641978025,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001600,Tiny-GenImage,0.0521651226507259,0.0039832876063883,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001602,Tiny-GenImage,0.7862240876308589,0.9227157235145568,FALSE_AI_REAL,AI-GENERATED,Real
pilot_001608,Tiny-GenImage,0.2093739504105752,0.0737761259078979,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001610,Tiny-GenImage,0.1983954583578936,0.0654427036643028,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001628,Tiny-GenImage,0.015869827429026,0.0003860464785248,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001630,Tiny-GenImage,0.0608118264032844,0.0054203351028263,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001642,Tiny-GenImage,0.0002909734801099,1.8484412578345657e-07,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001644,Tiny-GenImage,0.047334635100153,0.0032808443065732,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001646,Tiny-GenImage,0.5471601083545798,0.5891069769859314,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001650,Tiny-GenImage,0.0216100940958572,0.0007025218219496,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001652,Tiny-GenImage,0.007520653601473,9.16697972570546e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001654,Tiny-GenImage,0.0067421871558349,7.43401178624481e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001656,Tiny-GenImage,0.009693562450787,0.0001492473529651,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001660,Tiny-GenImage,0.6537223441638425,0.7702974081039429,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001662,Tiny-GenImage,0.0015125055114947,4.274693310435396e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001666,Tiny-GenImage,0.0140929560461121,0.0003068907826673,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001670,Tiny-GenImage,0.242203593329647,0.1022961288690567,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001674,Tiny-GenImage,0.3142246703486352,0.1845083832740783,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001680,Tiny-GenImage,0.0110775333126659,0.0001929342688526,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001696,Tiny-GenImage,0.0677349577717278,0.006741089746356,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001700,Tiny-GenImage,0.0050263321925481,4.2357787606306374e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001702,Tiny-GenImage,0.0056652215210864,5.326125756255351e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001704,Tiny-GenImage,0.0032633580865937,1.8547380022937432e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001706,Tiny-GenImage,0.0381799191875016,0.0021420493721961,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001708,Tiny-GenImage,0.0051524392706899,4.4414966396288946e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001712,Tiny-GenImage,0.5890813140403106,0.6650372743606567,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001720,Tiny-GenImage,0.0049027099482758,4.038664701511152e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001726,Tiny-GenImage,0.1603854646339773,0.0410087220370769,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001732,Tiny-GenImage,0.0033760062243393,1.978974250960164e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001736,Tiny-GenImage,0.0387029591477127,0.002200422110036,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001740,Tiny-GenImage,0.0269272275305994,0.0010787427891045,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001742,Tiny-GenImage,0.1019613054300504,0.0156308189034461,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001744,Tiny-GenImage,0.1233764746524102,0.0233444850891828,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001750,Tiny-GenImage,0.4935554849846165,0.4877302944660187,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001752,Tiny-GenImage,0.4466762850171255,0.3994635641574859,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001754,Tiny-GenImage,0.7719383657277927,0.9106613397598268,FALSE_AI_REAL,AI-GENERATED,Real
pilot_001756,Tiny-GenImage,0.6059805999884641,0.6941614747047424,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001760,Tiny-GenImage,0.3457654145128731,0.2289408296346664,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001764,Tiny-GenImage,0.1244712869841603,0.0237863156944513,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001766,Tiny-GenImage,0.0073852406420505,8.852971950545907e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001768,Tiny-GenImage,0.0178737951636085,0.0004859841137658,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001770,Tiny-GenImage,0.2442883250191814,0.1042935699224472,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001780,Tiny-GenImage,0.0051179077010951,4.3846997868968174e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001782,Tiny-GenImage,0.0135017622952908,0.0002825263072736,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001788,Tiny-GenImage,0.0083056698245206,0.0001109119693865,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001790,Tiny-GenImage,0.0212221851808726,0.0006782085984013,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001792,Tiny-GenImage,0.0447620211942026,0.0029355727601796,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001794,Tiny-GenImage,0.0311997340503841,0.0014394267927855,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001804,Tiny-GenImage,0.0251365841962664,0.0009430822683498,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001816,Tiny-GenImage,0.352858371597934,0.2395992428064346,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001822,Tiny-GenImage,0.368592418282874,0.2640661895275116,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001824,Tiny-GenImage,0.150619473355332,0.0357864126563072,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001826,Tiny-GenImage,0.0245928760203018,0.0009036947158165,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001836,Tiny-GenImage,0.2545702565355729,0.1144761368632316,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001838,Tiny-GenImage,0.0037396588917329,2.4062466764007695e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001840,Tiny-GenImage,0.1185258452796829,0.0214435253292322,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001848,Tiny-GenImage,0.0338262255156656,0.0016872067935764,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001854,Tiny-GenImage,0.0249144693260875,0.0009268902940675,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001856,Tiny-GenImage,0.0111759804573505,0.0001962488895514,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001858,Tiny-GenImage,0.0355449692753478,0.0018601674819365,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001866,Tiny-GenImage,0.0075526945752367,9.24205160117708e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001868,Tiny-GenImage,0.8782526590047992,0.9773042798042296,FALSE_AI_REAL,AI-GENERATED,Real
pilot_001870,Tiny-GenImage,0.6145059564504312,0.7084571123123169,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001890,Tiny-GenImage,0.0519253183511774,0.0039467355236411,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001894,Tiny-GenImage,0.0023714276513723,1.0081465916300658e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001902,Tiny-GenImage,0.1014671396581712,0.0154731459915637,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001906,Tiny-GenImage,0.0026731821161528,1.26714203361189e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001908,Tiny-GenImage,0.1376462147598472,0.0294800754636526,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001910,Tiny-GenImage,0.0344557673734264,0.0017495627980679,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001912,Tiny-GenImage,0.0197853857382961,0.0005918533424846,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001914,Tiny-GenImage,0.0107944505865686,0.0001835561997722,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001916,Tiny-GenImage,0.0046859247113339,3.70390152966138e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001918,Tiny-GenImage,0.3456649999997619,0.228791669011116,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001920,Tiny-GenImage,0.000563206464438,6.503911436084309e-07,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001922,Tiny-GenImage,0.0066446276885815,7.229183393064886e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001934,Tiny-GenImage,0.1448746540298918,0.0329063683748245,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001938,Tiny-GenImage,0.0015469621530825,4.4623270696320105e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001940,Tiny-GenImage,0.0340059333355205,0.0017048896988853,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001942,Tiny-GenImage,0.4480467398973154,0.401998370885849,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001944,Tiny-GenImage,0.0258730760789955,0.0009977747686207,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001950,Tiny-GenImage,0.1267050383552567,0.0247025154531002,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001954,Tiny-GenImage,0.0185213018500179,0.0005206919158808,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001960,Tiny-GenImage,0.0228760488416237,0.0007848275126889,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001962,Tiny-GenImage,0.2653608626171284,0.1257579773664474,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_001978,Tiny-GenImage,0.9170747978836228,0.9898110628128052,FALSE_AI_REAL,AI-GENERATED,Real
pilot_001982,Tiny-GenImage,0.0144460667145685,0.0003219131322111,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001984,Tiny-GenImage,0.0196477700840287,0.0005838878569193,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001990,Tiny-GenImage,0.0149773859392355,0.0003451788215897,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_001992,Tiny-GenImage,0.2386566689065749,0.0989494770765304,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002004,Tiny-GenImage,0.0980102904984699,0.0143950628116726,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002006,Tiny-GenImage,0.1246451190411449,0.0238569062203168,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002016,Tiny-GenImage,0.1240485411023637,0.0236151497811079,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002022,Tiny-GenImage,0.024721856875947,0.0009129625395871,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002024,Tiny-GenImage,0.7000164520544363,0.8339038491249084,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002028,Tiny-GenImage,0.0107635889701382,0.0001825475483201,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002030,Tiny-GenImage,0.1435312533793441,0.0322530604898929,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002032,Tiny-GenImage,0.0244229119465181,0.0008915543439798,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002034,Tiny-GenImage,0.6574858390969214,0.7758651375770569,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002038,Tiny-GenImage,0.9030704452405024,0.9859331250190736,FALSE_AI_REAL,AI-GENERATED,Real
pilot_002040,Tiny-GenImage,0.0036151642054988,2.2554777387995273e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002042,Tiny-GenImage,0.0077034833905419,9.599314944352956e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002048,Tiny-GenImage,0.1838763262388721,0.0553157106041908,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002050,Tiny-GenImage,0.0021835406904656,8.612053534307051e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002056,Tiny-GenImage,0.6820726696679744,0.8105335235595703,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002062,Tiny-GenImage,0.4377182003266112,0.3829943835735321,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002064,Tiny-GenImage,0.0168571362681422,0.0004338706785347,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002070,Tiny-GenImage,0.2641520661850143,0.1244636923074722,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002076,Tiny-GenImage,0.2340169974001742,0.0946698561310768,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002078,Tiny-GenImage,0.0170713364059115,0.0004446085076779,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002084,Tiny-GenImage,0.0046250010197142,3.612325599533506e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002088,Tiny-GenImage,0.0464007897230028,0.0031532102730125,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002090,Tiny-GenImage,0.0511357479613808,0.0038276314735412,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002092,Tiny-GenImage,0.7556423235382383,0.8956395983695984,FALSE_AI_REAL,AI-GENERATED,Real
pilot_002096,Tiny-GenImage,0.5300825659826809,0.5571014881134033,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002102,Tiny-GenImage,0.6940187668768125,0.8262773156166077,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002112,Tiny-GenImage,0.0277592097351323,0.0011448827572166,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002118,Tiny-GenImage,0.054988256193657,0.0044269133359193,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002120,Tiny-GenImage,0.072062580189017,0.0076453746296465,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002124,Tiny-GenImage,0.0328624331341332,0.0015939684817567,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002128,Tiny-GenImage,0.1150189834305968,0.0201261080801486,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002130,Tiny-GenImage,0.0638379443472854,0.0059787682257592,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002132,Tiny-GenImage,0.0556564961896317,0.0045355265028774,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002138,Tiny-GenImage,0.0032346017666238,1.823640923248604e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002140,Tiny-GenImage,0.0157294772885851,0.0003794708463829,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002142,Tiny-GenImage,0.0055045191679907,5.040592441218905e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002144,Tiny-GenImage,0.0011404060434522,2.4950238639576128e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002152,Tiny-GenImage,0.0033625940940286,1.9639805032056756e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002154,Tiny-GenImage,0.4395995087809858,0.3864381015300751,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002162,Tiny-GenImage,0.0258956426796715,0.000999475014396,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002164,Tiny-GenImage,0.0037713017027638,2.4453112928313203e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002172,Tiny-GenImage,0.0021297146962626,8.211477506847586e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002176,Tiny-GenImage,0.0775533830276963,0.0088815996423363,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002184,Tiny-GenImage,0.0007717559971009,1.185390374303097e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002186,Tiny-GenImage,0.0433488516744453,0.0027543564792722,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002190,Tiny-GenImage,0.0308924312816805,0.0014117364771664,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002194,Tiny-GenImage,0.121441103666667,0.0225749779492616,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002196,Tiny-GenImage,0.1061509102445377,0.0170037038624286,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002198,Tiny-GenImage,0.076340692419567,0.0085999257862567,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002202,Tiny-GenImage,0.711458493497087,0.8479322195053101,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002208,Tiny-GenImage,0.0480514624615328,0.0033806038554757,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002216,Tiny-GenImage,0.1593563666079956,0.040438774973154,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002218,Tiny-GenImage,0.2771339889616029,0.1387663781642913,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002230,Tiny-GenImage,0.3056466349598428,0.1732922494411468,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002238,Tiny-GenImage,0.0231875141285411,0.0008057722006924,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002244,Tiny-GenImage,0.2592421963742309,0.1192856654524803,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002246,Tiny-GenImage,0.582212086626593,0.6529247760772705,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002252,Tiny-GenImage,0.0474999346795996,0.0033037110697478,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002254,Tiny-GenImage,0.0017926425805608,5.910960680921562e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002258,Tiny-GenImage,0.0033260673547864,1.9234228602726944e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002260,Tiny-GenImage,0.3394471046725289,0.2196477204561233,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002270,Tiny-GenImage,0.1247783507506903,0.023911090567708,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002272,Tiny-GenImage,0.0118346771758937,0.0002191324019804,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002278,Tiny-GenImage,0.0127164806333544,0.0002516871027182,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002280,Tiny-GenImage,0.0551940510892417,0.0044602146372199,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002282,Tiny-GenImage,0.0098770631716764,0.0001547269203001,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002284,Tiny-GenImage,0.1648728438137376,0.0435487702488899,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002286,Tiny-GenImage,0.0516081804278421,0.0038986669387668,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002290,Tiny-GenImage,0.0209606153558606,0.0006620538188144,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002294,Tiny-GenImage,0.0070660134133032,8.13363803899847e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002296,Tiny-GenImage,0.0241315317249027,0.0008709319517947,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002298,Tiny-GenImage,0.4494303848416724,0.4045614302158355,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002300,Tiny-GenImage,0.2984936385039168,0.1642307192087173,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002304,Tiny-GenImage,0.0008297210799037,1.360816327178327e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002306,Tiny-GenImage,0.0351571489883463,0.0018203902291134,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002308,Tiny-GenImage,0.0069523603083395,7.8846380347386e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002310,Tiny-GenImage,0.820759913471399,0.9477081894874572,FALSE_AI_REAL,AI-GENERATED,Real
pilot_002312,Tiny-GenImage,0.3101312261611827,0.1791087388992309,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002316,Tiny-GenImage,0.7063071871853603,0.8417013883590698,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002324,Tiny-GenImage,0.0007621757778022,1.157506858362467e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002332,Tiny-GenImage,0.323467199001391,0.1970148235559463,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002334,Tiny-GenImage,0.1894011312397643,0.0590509250760078,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002336,Tiny-GenImage,0.4648516243554033,0.4333597123622894,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002342,Tiny-GenImage,0.2200175098518811,0.0824244022369384,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002344,Tiny-GenImage,0.0152987978267149,0.0003596388851292,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002348,Tiny-GenImage,0.0465264810919775,0.0031702362466603,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002360,Tiny-GenImage,0.3309717614792482,0.2074863761663437,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002366,Tiny-GenImage,0.0017115208499971,5.411221081885742e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002368,Tiny-GenImage,0.0145710748071711,0.0003273155016358,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002372,Tiny-GenImage,0.0027231556654364,1.3127546480973251e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002374,Tiny-GenImage,0.1790582078965041,0.0521751753985881,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002376,Tiny-GenImage,0.0172837311493987,0.0004553833859972,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002382,Tiny-GenImage,0.0491447983494018,0.003535758703947,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002388,Tiny-GenImage,0.0026485473278881,1.2449406312953217e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002390,Tiny-GenImage,0.0159021725437656,0.0003875698021147,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002394,Tiny-GenImage,0.0496420757767274,0.0036075275857001,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002398,Tiny-GenImage,0.1327034056333392,0.027261596173048,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002402,Tiny-GenImage,0.1702892673105435,0.0467346459627151,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002406,Tiny-GenImage,0.0512701895037924,0.0038477766793221,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002410,Tiny-GenImage,0.1007288085748164,0.015239231288433,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002414,Tiny-GenImage,0.3100670315812747,0.1790247559547424,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002418,Tiny-GenImage,0.011280463914616,0.0001997967483475,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002424,Tiny-GenImage,0.0023124122778552,9.608033906260973e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002426,Tiny-GenImage,0.0336586237230304,0.0016707996837794,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002428,Tiny-GenImage,0.3150595044984355,0.1856201589107513,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002430,Tiny-GenImage,0.0431898602315474,0.0027343416586518,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002434,Tiny-GenImage,0.8948736193278074,0.9833380579948424,FALSE_AI_REAL,AI-GENERATED,Real
pilot_002436,Tiny-GenImage,0.0719783132279758,0.0076271807774901,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002438,Tiny-GenImage,0.0133999522246111,0.0002784299431368,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002448,Tiny-GenImage,0.7147370348305156,0.8518252372741699,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002452,Tiny-GenImage,0.0164177519648737,0.0004122485406696,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002454,Tiny-GenImage,0.0994757483783576,0.014846789650619,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002464,Tiny-GenImage,0.0381927034931225,0.0021434666123241,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002468,Tiny-GenImage,0.3981676588754572,0.3128938674926758,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002472,Tiny-GenImage,0.0068125461862359,7.583443948533386e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002476,Tiny-GenImage,0.0091391029397372,0.000133273017127,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002482,Tiny-GenImage,0.3447063119843703,0.2273697257041931,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002486,Tiny-GenImage,0.7973746052587085,0.9314162731170654,FALSE_AI_REAL,AI-GENERATED,Real
pilot_002492,Tiny-GenImage,0.0338791348782689,0.0016924032242968,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002496,Tiny-GenImage,0.0739032205294477,0.0080486256629228,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002500,Tiny-GenImage,0.0077861592772041,9.797974053071812e-05,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002504,Tiny-GenImage,0.0202575999958429,0.0006195920868776,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002506,Tiny-GenImage,0.0144036656589301,0.0003200907085556,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002508,Tiny-GenImage,0.0012418868504675,2.935322299890686e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002510,Tiny-GenImage,0.3877580647212066,0.2953118681907654,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002512,Tiny-GenImage,0.5227150736828237,0.543175458908081,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002514,Tiny-GenImage,0.2032434467555805,0.0690499320626258,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002520,Tiny-GenImage,0.6361241627922442,0.743384599685669,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002528,Tiny-GenImage,0.3018526183361468,0.1684527695178985,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002532,Tiny-GenImage,0.0016865885211821,5.261860223981785e-06,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002534,Tiny-GenImage,0.0201025509166758,0.0006104148342274,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002538,Tiny-GenImage,0.1485261560339765,0.0347206927835941,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002540,Tiny-GenImage,0.2980846931850367,0.1637207120656967,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002550,Tiny-GenImage,0.6205399060225698,0.7184021472930908,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002552,Tiny-GenImage,0.3322154821240412,0.2092489153146743,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002554,Tiny-GenImage,0.0636462047831239,0.00594251928851,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002558,Tiny-GenImage,0.6944787466806853,0.8268688917160034,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_002560,Tiny-GenImage,0.0229619372689301,0.0007905756938271,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_002564,Tiny-GenImage,0.0878158439139082,0.0114652020856738,CORRECT_CONFIDENT_REAL,REAL,Real
