mean_brightness,std_brightness,mean_saturation,edge_density,sharpness,entropy,high_frequency_ratio,width,height,aspect_ratio,native_format,image_id,dataset,generator,ai_era
0.6955438282344186,0.15126029767464352,0.09662685386654661,0.10375478316326531,8324.943159161385,6.349600034544093,0.6056852060010367,275.0,450.0,0.6111111111111112,jpeg,MLLM_STR_real_279,MLLM,Real,real
0.5676114907681823,0.2253931624918254,0.29420299369747893,0.08276865433673469,1747.8230371931995,7.457245792641762,0.11281990600568573,1609.0,2145.0,0.7501165501165501,jpeg,MLLM_STR_real_28,MLLM,Real,real
0.498883192104967,0.17738011315425553,0.038363861169467786,0.11045121173469388,2165.417501960382,6.703354519180122,0.23814269453546172,768.0,1024.0,0.75,jpeg,MLLM_STR_real_280,MLLM,Real,real
0.5800993266056422,0.14338048659013783,0.12066889255702282,0.12364477040816327,3612.1688834984366,6.38526847884151,0.4206089497512482,348.0,348.0,1.0,jpeg,MLLM_STR_real_281,MLLM,Real,real
0.5731370003470138,0.1257218159249507,0.054537752601040414,0.13420758928571427,2290.950488915497,6.780015881208943,0.2874946640437051,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_282,MLLM,Real,real
0.6012792050413915,0.27044206181770825,0.19734260891856742,0.177734375,5971.927206283308,6.824743547739816,0.13943045760280326,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_283,MLLM,Real,real
0.6314509707007803,0.23932480234740455,0.2558522627801121,0.09221540178571429,1137.691930167529,7.034664346425195,0.05912596427404653,720.0,960.0,0.75,jpeg,MLLM_STR_real_284,MLLM,Real,real
0.4092041450173819,0.2942510800349959,0.11322583720988395,0.0778061224489796,1757.52291880921,6.3925331338474285,0.06004295590305544,960.0,837.0,1.146953405017921,jpeg,MLLM_STR_real_285,MLLM,Real,real
0.6788107643838784,0.21664470292886637,0.10720014568327331,0.10443239795918367,3643.056400653374,7.184090780026615,0.19318576113279456,750.0,1000.0,0.75,jpeg,MLLM_STR_real_286,MLLM,Real,real
0.4555811323748249,0.2876123430381379,0.2069277711084434,0.09237484056122448,2049.5802169122185,6.759539653426942,0.053066842112777145,337.0,450.0,0.7488888888888889,jpeg,MLLM_STR_real_287,MLLM,Real,real
0.6425697967468237,0.2302929069166655,0.10658833846038415,0.08432318239795919,1618.8909503912143,7.340458794012161,0.08525319726411278,640.0,480.0,1.3333333333333333,jpeg,MLLM_STR_real_288,MLLM,Real,real
0.748883806960284,0.2028309514346435,0.0910859656362545,0.08356584821428571,1114.6265938142,6.411099872897937,0.060975502697132686,473.0,675.0,0.7007407407407408,jpeg,MLLM_STR_real_289,MLLM,Real,real
0.5797662813562924,0.14279567176777513,0.166499881202481,0.14178093112244897,1720.13823311173,6.415201644602276,0.23688936308628278,874.0,584.0,1.4965753424657535,jpeg,MLLM_STR_real_29,MLLM,Real,real
0.6006779474289715,0.187246932390601,0.2297749568577431,0.11904097576530612,3316.876345105789,6.807900716895928,0.2531728560945611,337.0,450.0,0.7488888888888889,jpeg,MLLM_STR_real_290,MLLM,Real,real
0.4172351747730342,0.22871545670040927,0.1596561280762305,0.03968032525510204,284.51793634747526,6.950059357474432,0.021013302264362602,450.0,450.0,1.0,jpeg,MLLM_STR_real_291,MLLM,Real,real
0.7316924569827932,0.1931221132521724,0.12660540778811524,0.11489556760204081,4201.155575421391,6.4586748884149925,0.22869212309754725,348.0,348.0,1.0,jpeg,MLLM_STR_real_292,MLLM,Real,real
0.6935843831282512,0.2004146012141093,0.2036286389555822,0.08185188137755102,1273.0028752220119,5.885755327228876,0.07769720817633372,2448.0,3264.0,0.75,jpeg,MLLM_STR_real_293,MLLM,Real,real
0.8637618476296769,0.17769660944743074,0.07730170193077232,0.10887675382653061,5697.902056495829,6.249258296333304,0.38589492648452023,480.0,640.0,0.75,jpeg,MLLM_STR_real_294,MLLM,Real,real
0.7216061138517906,0.1367499835695138,0.15960743672468986,0.07868303571428571,827.5673719987627,6.192051908051697,0.10537247048909176,348.0,348.0,1.0,jpeg,MLLM_STR_real_295,MLLM,Real,real
0.8704226835265355,0.07230341562208206,0.009846985669267706,0.07212611607142858,1891.1963708155456,4.793163710430667,0.5525213627252699,610.0,724.0,0.8425414364640884,jpeg,MLLM_STR_real_296,MLLM,Real,real
0.7104575730292116,0.16071851507673185,0.1099295968387355,0.10995296556122448,3134.2090737284448,7.02386260727917,0.21776703823525337,675.0,900.0,0.75,jpeg,MLLM_STR_real_297,MLLM,Real,real
0.5681442889655861,0.3139721249208425,0.0,0.1139389349489796,3831.2727838533715,6.936634700922035,0.0721586220551543,768.0,1024.0,0.75,jpeg,MLLM_STR_real_298,MLLM,Real,real
0.6016165130896108,0.20310784419994507,0.18962741346538617,0.14052535076530612,6671.26055449637,7.15666808386113,0.26175226297595505,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_299,MLLM,Real,real
0.5469294584239945,0.2263685741450452,0.21862401210484192,0.14841757015306123,2186.6230309834737,7.2896275516043,0.13010782129350168,600.0,800.0,0.75,jpeg,MLLM_STR_real_3,MLLM,Real,real
0.4505060682085334,0.19916200212464982,0.09862155799819929,0.12234933035714286,1136.6545860849785,7.228192009493039,0.08677105568272227,516.0,387.0,1.3333333333333333,jpeg,MLLM_STR_real_30,MLLM,Real,real
0.7176160628313825,0.15115650212308893,0.10591650722789117,0.10104432397959184,3250.6137018104437,6.722082591978033,0.3081694945624908,348.0,348.0,1.0,jpeg,MLLM_STR_real_300,MLLM,Real,real
0.4426871350884104,0.08204637848960478,0.12493200405162064,0.11513472576530612,1581.475847866276,5.669017390096615,0.48866641317775333,1141.0,1284.0,0.8886292834890965,jpeg,MLLM_STR_real_301,MLLM,Real,real
0.590905788799895,0.2420657480277402,0.17348767632052822,0.15220424107142858,3061.880867890942,7.42716779925413,0.11779844521308214,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_302,MLLM,Real,real
0.8978851571878751,0.10194041017314694,0.04733455882352941,0.07922114158163265,3410.8703326392506,5.737585135198562,0.5461507635304682,378.0,450.0,0.84,jpeg,MLLM_STR_real_303,MLLM,Real,real
0.6137723407331682,0.17695672929730102,0.14346605829831935,0.10114397321428571,1740.6231270070773,6.329823716803259,0.11057943410606634,562.0,1000.0,0.562,jpeg,MLLM_STR_real_304,MLLM,Real,real
0.5929410136710934,0.12978198864316415,0.2857120191826731,0.035056600765306124,553.5834436631113,6.643373312943206,0.08399976594667112,3816.0,3024.0,1.2619047619047619,jpeg,MLLM_STR_real_305,MLLM,Real,real
0.47099811362044813,0.12546222649881075,0.09673228666466588,0.08934550382653061,1270.9175532669487,5.933508023216451,0.1482966164584934,550.0,413.0,1.3317191283292977,jpeg,MLLM_STR_real_306,MLLM,Real,real
0.6013041367328181,0.17975003473711557,0.11138041153961585,0.1122249681122449,1650.376805719362,7.191087660792938,0.13473934099809806,640.0,480.0,1.3333333333333333,jpeg,MLLM_STR_real_307,MLLM,Real,real
0.5530993457539266,0.32678407265699944,0.20506460396658663,0.09351084183673469,1840.3821394414715,7.420808123618734,0.04125770482089402,348.0,348.0,1.0,jpeg,MLLM_STR_real_308,MLLM,Real,real
0.6942870734231193,0.21841102381141808,0.17514724639855941,0.10397401147959184,3446.6323490023665,7.213232586518528,0.13720903423928116,250.0,250.0,1.0,jpeg,MLLM_STR_real_309,MLLM,Real,real
0.5073579355179572,0.22013981995088713,0.3327257465486194,0.09412866709183673,2437.636745520802,7.118228253854831,0.122539404749778,640.0,360.0,1.7777777777777777,jpeg,MLLM_STR_real_31,MLLM,Real,real
0.7008950179290466,0.17746711741874677,0.15037366509103642,0.15076929209183673,6122.893375317288,7.160160324009242,0.3024317003086097,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_310,MLLM,Real,real
0.6010930475315126,0.18409166955318387,0.08190057272909163,0.08256935586734694,482.61180408832087,7.088545323071406,0.08343342484633104,450.0,600.0,0.75,jpeg,MLLM_STR_real_311,MLLM,Real,real
0.7641783446972539,0.12494238871609538,0.19568999474789914,0.09428810586734694,6613.786539035656,5.74727586859855,0.6181076809514342,299.0,450.0,0.6644444444444444,jpeg,MLLM_STR_real_312,MLLM,Real,real
0.827803025897859,0.19194833668932473,0.17127249337234893,0.15070950255102042,5406.39945818652,6.516097082812579,0.3265465597840614,360.0,480.0,0.75,jpeg,MLLM_STR_real_313,MLLM,Real,real
0.530057358490271,0.1347512363337954,0.11856719250200082,0.09825414540816327,1616.5278283817875,6.89925038678407,0.1880934354633601,543.0,502.0,1.0816733067729083,jpeg,MLLM_STR_real_32,MLLM,Real,real
0.5847145779405513,0.251270773093829,0.2972485087785114,0.10034677933673469,3355.977609684049,7.361112953456934,0.14877378739923958,640.0,480.0,1.3333333333333333,jpeg,MLLM_STR_real_33,MLLM,Real,real
0.7856527730623499,0.10731809189257163,0.10645938062725091,0.11232461734693877,927.1970858988984,6.394386338175754,0.31130097138091456,300.0,222.0,1.3513513513513513,jpeg,MLLM_STR_real_34,MLLM,Real,real
0.8073153073729492,0.18019154107267604,0.1795335321628652,0.0778061224489796,1396.156056274627,6.298410668370878,0.1590833975171155,225.0,225.0,1.0,jpeg,MLLM_STR_real_35,MLLM,Real,real
0.6716478506246247,0.2879159705441854,0.08951135141556622,0.1207748724489796,2640.886121971515,6.893808950924898,0.09157219449842109,377.0,282.0,1.3368794326241136,jpeg,MLLM_STR_real_36,MLLM,Real,real
0.4777977651998299,0.38813576235296654,0.02645433173269308,0.10728236607142858,6966.850301358461,4.819760792984271,0.11864463552525516,790.0,1057.0,0.7473982970671712,jpeg,MLLM_STR_real_37,MLLM,Real,real
0.8521182564432023,0.1795443943125289,0.0788764724639856,0.14903539540816327,9010.35875263357,6.61216133470193,0.47535668390787295,262.0,480.0,0.5458333333333333,jpeg,MLLM_STR_real_38,MLLM,Real,real
0.5466513585121549,0.2277582546623523,0.4410974546068427,0.10399394132653061,1776.6189256784867,7.0118093555282615,0.08318271534803617,768.0,1024.0,0.75,jpeg,MLLM_STR_real_39,MLLM,Real,real
0.4816016466742947,0.2162097530006373,0.2692065888855542,0.05917171556122449,535.8170175163114,7.15611204566617,0.03768141754098545,1920.0,1445.0,1.328719723183391,jpeg,MLLM_STR_real_4,MLLM,Real,real
0.5904003502963685,0.12720623304429235,0.19095356892757104,0.14660395408163265,3381.09446597427,6.841104805547472,0.39791920116668383,348.0,348.0,1.0,jpeg,MLLM_STR_real_40,MLLM,Real,real
0.7262004532281662,0.10883020195113031,0.1103002138355342,0.12920519770408162,3995.2455499610123,5.906402829629768,0.5847774096209164,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_41,MLLM,Real,real
0.6572393322954181,0.24878770761539112,0.1712014493297319,0.11545360331632654,4066.9116045941114,6.690352232509746,0.13405104276665852,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_42,MLLM,Real,real
0.6517292295824578,0.20241604600370638,0.16818375787815126,0.14636479591836735,5756.2311043217,7.100317802826865,0.2619042831171078,240.0,320.0,0.75,jpeg,MLLM_STR_real_43,MLLM,Real,real
0.5421193839254451,0.2137917655653541,0.2923840630002001,0.08805006377551021,2300.695575869813,7.49646269305611,0.09385731444693925,750.0,1000.0,0.75,jpeg,MLLM_STR_real_44,MLLM,Real,real
0.7095029183548419,0.08663670811995736,0.09694276147959183,0.08641581632653061,1742.2093053620738,5.658007366526889,0.507079193473513,550.0,413.0,1.3317191283292977,jpeg,MLLM_STR_real_45,MLLM,Real,real
0.5496269217843387,0.16360560091219292,0.048735822453981587,0.07684948979591837,610.1558716824431,7.012978454133188,0.06294136907555148,337.0,450.0,0.7488888888888889,jpeg,MLLM_STR_real_46,MLLM,Real,real
0.6571294131715186,0.08618284846830195,0.09853628951580631,0.08930564413265306,1701.6332409901204,5.759526530109714,0.37719192935321966,1200.0,1600.0,0.75,jpeg,MLLM_STR_real_47,MLLM,Real,real
0.6319154400822828,0.2498200478627188,0.18427769545318126,0.10419323979591837,2922.581214094102,7.120773515202764,0.09610975472794808,450.0,450.0,1.0,jpeg,MLLM_STR_real_48,MLLM,Real,real
0.6841865781468837,0.14746885675980603,0.02581188725490196,0.10010762117346939,2689.645408776143,6.039163171837205,0.35818711795274627,1200.0,1600.0,0.75,jpeg,MLLM_STR_real_49,MLLM,Real,real
0.5920937725090036,0.17956049342001612,0.2265939969737895,0.09835379464285714,1982.5613033687112,7.007440682522425,0.18207044634831737,909.0,1920.0,0.4734375,jpeg,MLLM_STR_real_5,MLLM,Real,real
0.5427909738113995,0.29919290501210216,0.2743857699329732,0.09064094387755102,2623.0067491920627,6.137498536451522,0.06658083911553578,600.0,600.0,1.0,jpeg,MLLM_STR_real_50,MLLM,Real,real
0.6395954025360143,0.11647997564402132,0.19810236594637856,0.09554368622448979,1702.3864754975116,6.672014288869749,0.2620412173224287,900.0,1200.0,0.75,jpeg,MLLM_STR_real_51,MLLM,Real,real
0.5199195419574079,0.06849986405894909,0.0567673163015206,0.07200653698979592,1286.7883841845453,5.885539098490317,0.35948466009510677,337.0,450.0,0.7488888888888889,jpeg,MLLM_STR_real_52,MLLM,Real,real
0.6261386996204731,0.14284504217579239,0.08347495248099239,0.13319116709183673,1583.893493982813,7.0718448253106345,0.21164542134643413,2000.0,3552.0,0.5630630630630631,jpeg,MLLM_STR_real_53,MLLM,Real,real
0.5995383670655762,0.32064547012653544,0.10086808160764306,0.12553810586734693,1754.3121872218337,7.260271430689688,0.04320357961651512,1817.0,1363.0,1.3330887747615554,jpeg,MLLM_STR_real_54,MLLM,Real,real
0.8466694490296119,0.14628205524521354,0.0,0.10020727040816327,4590.181458307574,6.105597794056236,0.4580313605009218,250.0,250.0,1.0,jpeg,MLLM_STR_real_55,MLLM,Real,real
0.510543965554972,0.15946278901352015,0.1031936211984794,0.1341876594387755,1272.3459567408024,7.156234549671504,0.232307008940341,600.0,800.0,0.75,jpeg,MLLM_STR_real_56,MLLM,Real,real
0.593223677205257,0.26401972777005855,0.4396596920018007,0.09490593112244898,1816.8558840340547,7.160626762046812,0.0714947194679684,640.0,640.0,1.0,jpeg,MLLM_STR_real_57,MLLM,Real,real
0.5365767922794117,0.14486588850273427,0.07763402235894357,0.1153140943877551,1830.0157306957922,5.832006474029969,0.18338901904025323,535.0,780.0,0.6858974358974359,jpeg,MLLM_STR_real_58,MLLM,Real,real
0.6115983953737745,0.1289177764917393,0.1721643344837935,0.09099968112244898,2206.497744265123,6.884114051202686,0.2229828502818069,2448.0,3264.0,0.75,jpeg,MLLM_STR_real_59,MLLM,Real,real
0.5577864257421719,0.2640272822739468,0.4519244416516606,0.14415258290816327,4223.1959146772115,7.819567669809361,0.1448672326166939,500.0,300.0,1.6666666666666667,jpeg,MLLM_STR_real_6,MLLM,Real,real
0.5920936040041016,0.4230073153158249,0.2855921274759904,0.10395408163265306,3535.721124651034,5.671165102731624,0.03972463697130876,640.0,852.0,0.7511737089201878,jpeg,MLLM_STR_real_60,MLLM,Real,real
0.7371142850108795,0.12949640279297928,0.04039975365146059,0.10955436862244898,3592.8983886922115,6.740339869440441,0.40598928988168304,306.0,442.0,0.6923076923076923,jpeg,MLLM_STR_real_61,MLLM,Real,real
0.5086504729235444,0.3197273042581974,0.16637045443177267,0.08715322066326531,3100.8168699299486,7.079736452380506,0.053866323657945886,348.0,348.0,1.0,jpeg,MLLM_STR_real_62,MLLM,Real,real
0.7036097591380301,0.12153544914649808,0.0499718637454982,0.10018734056122448,1459.4951029705633,5.693957941258353,0.2873592700412037,920.0,545.0,1.688073394495413,jpeg,MLLM_STR_real_63,MLLM,Real,real
0.6209837532669318,0.14518459960257954,0.5105883759753902,0.08828922193877552,2903.9904398534854,6.674309625851334,0.2522009795451405,348.0,348.0,1.0,jpeg,MLLM_STR_real_64,MLLM,Real,real
0.7390742557960683,0.12079414793092955,0.18452740471188475,0.09203603316326531,3515.0549066389462,6.223357143472207,0.43089919565955137,348.0,348.0,1.0,jpeg,MLLM_STR_real_65,MLLM,Real,real
0.46980421934398753,0.2985319084889827,0.3206967943427372,0.07565369897959184,549.9686083493755,6.01768517712487,0.02511327364658812,348.0,348.0,1.0,jpeg,MLLM_STR_real_66,MLLM,Real,real
0.4311181796155963,0.17566125074758587,0.3935606273759504,0.09024234693877552,871.641348692637,6.75681045298068,0.08048031000114869,348.0,348.0,1.0,jpeg,MLLM_STR_real_67,MLLM,Real,real
0.8243652377357193,0.19653201722191357,0.022762776985794316,0.08733258928571429,2810.342428834177,5.904069291188642,0.14991215393615256,353.0,450.0,0.7844444444444445,jpeg,MLLM_STR_real_68,MLLM,Real,real
0.7655138905562224,0.1145473421448591,0.0593814088135254,0.10321667729591837,1738.2048362877308,6.339400617508133,0.2786282708643417,337.0,450.0,0.7488888888888889,jpeg,MLLM_STR_real_69,MLLM,Real,real
0.5964324461815976,0.1257896201824548,0.13410481380052022,0.15802375637755103,3278.893016937126,6.729154949737293,0.358629072754509,565.0,320.0,1.765625,jpeg,MLLM_STR_real_7,MLLM,Real,real
0.3423476710215336,0.2588193222655357,0.3728047468987595,0.07944036989795919,1241.0342906854987,6.551633939428596,0.03633065310665399,1936.0,2592.0,0.7469135802469136,jpeg,MLLM_STR_real_70,MLLM,Real,real
0.540932301279887,0.21488714988883084,0.10857147546518608,0.07372050382653061,843.5310992995979,6.367681244971781,0.07409626262692065,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_71,MLLM,Real,real
0.6530354429271709,0.1842842840753242,0.20387694140156062,0.08938536352040816,2333.9726771263718,6.2780832621887335,0.12221360907055268,258.0,258.0,1.0,jpeg,MLLM_STR_real_72,MLLM,Real,real
0.7814714504551821,0.10070895514068348,0.027682088460384155,0.0771484375,2963.016382308763,5.012321255246681,0.6389421188804466,700.0,487.0,1.4373716632443532,jpeg,MLLM_STR_real_73,MLLM,Real,real
0.6573716324811173,0.23419132442642335,0.16010857467987197,0.16932397959183673,5818.342637587567,7.616857993715504,0.2311935647830968,2560.0,1920.0,1.3333333333333333,jpeg,MLLM_STR_real_74,MLLM,Real,real
0.4803987749005852,0.3259893436776568,0.10936335471688674,0.08655532525510204,2592.683934991432,7.1530295784405435,0.05301828486739052,550.0,413.0,1.3317191283292977,jpeg,MLLM_STR_real_75,MLLM,Real,real
0.5740411815507453,0.23986732899219748,0.24100085346638656,0.0889469068877551,1164.6201717133624,6.943809052939761,0.05894838236604517,348.0,348.0,1.0,jpeg,MLLM_STR_real_76,MLLM,Real,real
0.798831538240296,0.12607907948507932,0.02213455694777911,0.10692362882653061,3863.1272517386597,5.654804652408956,0.5000861566212089,577.0,566.0,1.019434628975265,jpeg,MLLM_STR_real_77,MLLM,Real,real
0.7025012881715186,0.14469750433743075,0.1380871880002001,0.09923070790816327,2192.3387209659118,6.464636768726662,0.1825182176697573,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_78,MLLM,Real,real
0.605628394482793,0.3788521540829759,0.22851882940676269,0.10620615433673469,3622.606985629971,6.759895958580673,0.0660084962548641,750.0,1000.0,0.75,jpeg,MLLM_STR_real_79,MLLM,Real,real
0.4268832613514156,0.2068511358701772,0.21145419105142055,0.09099968112244898,1059.352118479416,7.005891544868368,0.10050825832680592,1024.0,768.0,1.3333333333333333,jpeg,MLLM_STR_real_8,MLLM,Real,real
0.6091786507571778,0.1955496101120977,0.2235954538065226,0.09723772321428571,2084.596965444629,7.043258905160135,0.10843588705344354,1632.0,1224.0,1.3333333333333333,jpeg,MLLM_STR_real_80,MLLM,Real,real
0.5244240906518858,0.2369132873202995,0.08963561987294917,0.1679089604591837,3084.067159516471,7.326632799749744,0.09445810527101627,700.0,394.0,1.7766497461928934,jpeg,MLLM_STR_real_81,MLLM,Real,real
0.5556527976815726,0.09119980383307295,0.12228469512805122,0.11995774872448979,1497.2478144338656,6.201654686090025,0.39673684156311334,253.0,450.0,0.5622222222222222,jpeg,MLLM_STR_real_82,MLLM,Real,real
0.6128297459608844,0.22333927498296155,0.24270880227090835,0.11814413265306123,1739.0266063456634,7.151829230167252,0.08567677243152179,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_83,MLLM,Real,real
0.8338959742490747,0.23288440623264745,0.0603002138355342,0.1201171875,9268.588340519369,5.712603888063743,0.5448509169027018,392.0,500.0,0.784,jpeg,MLLM_STR_real_84,MLLM,Real,real
0.5627213936355792,0.1703970994934517,0.06660734606342537,0.09996811224489796,1968.1418629602213,6.217611257660931,0.14995394238121285,450.0,800.0,0.5625,jpeg,MLLM_STR_real_85,MLLM,Real,real
0.5786371839360744,0.14065949413033063,0.04290731917767107,0.08836894132653061,5635.702053344533,7.017162664488854,0.4433451175615889,524.0,525.0,0.9980952380952381,jpeg,MLLM_STR_real_86,MLLM,Real,real
0.47497605167066825,0.09815372828344397,0.09335413853041216,0.099609375,1921.0486763569274,6.311576973848116,0.37960671700727483,562.0,1000.0,0.562,jpeg,MLLM_STR_real_87,MLLM,Real,real
0.6221831554496798,0.22502953141147053,0.2916001556872749,0.07461734693877552,1791.9741808606504,6.946731457636902,0.06974475797453464,412.0,549.0,0.7504553734061931,jpeg,MLLM_STR_real_88,MLLM,Real,real
0.6319236899447279,0.1987853930743939,0.13577985881852742,0.09341119260204081,1512.6896493475622,7.300664759210593,0.07930031054128814,768.0,1024.0,0.75,jpeg,MLLM_STR_real_89,MLLM,Real,real
0.41288614727140854,0.21512514145461042,0.2609246823729492,0.07069116709183673,791.6371562136356,7.54708651769307,0.06585109773317957,649.0,487.0,1.3326488706365502,jpeg,MLLM_STR_real_9,MLLM,Real,real
0.5860753245829581,0.15996891027359064,0.2804792229391757,0.07989875637755102,479.7738136695058,6.191219609050353,0.07004023956844506,320.0,428.0,0.7476635514018691,jpeg,MLLM_STR_real_90,MLLM,Real,real
0.5965601026348039,0.16767356289819113,0.29417540453681473,0.10558832908163265,2056.9359446739663,6.790578563416335,0.15135108086566035,348.0,348.0,1.0,jpeg,MLLM_STR_real_91,MLLM,Real,real
0.8064857365602489,0.22649064191957724,0.06521772771608643,0.14267777423469388,5757.527559320512,6.463044734083135,0.20035387379504863,348.0,348.0,1.0,jpeg,MLLM_STR_real_92,MLLM,Real,real
0.705969488732993,0.12334141666184134,0.13452928046218487,0.10795998086734694,1777.5898756812087,6.781203995655857,0.2221678231072767,454.0,450.0,1.008888888888889,jpeg,MLLM_STR_real_93,MLLM,Real,real
0.6087986736882253,0.11451996588720391,0.12659235569227686,0.10142299107142858,2560.765816668678,5.749314277962558,0.4021665898433006,506.0,883.0,0.5730464326160816,jpeg,MLLM_STR_real_94,MLLM,Real,real
0.6177516287765106,0.17597307552136976,0.18987673194277713,0.10792012117346939,3340.499312291588,7.075159709033819,0.2504494315724287,338.0,450.0,0.7511111111111111,jpeg,MLLM_STR_real_95,MLLM,Real,real
0.5864050463935574,0.14096412652449744,0.21232899409763906,0.10206074617346939,1885.2194073286616,7.000249819625694,0.2097379726587295,550.0,733.0,0.7503410641200545,jpeg,MLLM_STR_real_96,MLLM,Real,real
0.6000487593474889,0.19138103398675396,0.22018682472989196,0.11194595025510204,1388.9448259473593,6.881369210156745,0.08174165166207506,348.0,348.0,1.0,jpeg,MLLM_STR_real_97,MLLM,Real,real
0.5039041740915116,0.34057732580222005,0.2901081526360544,0.09229512117346939,1959.4680824164595,6.9248041863598555,0.03869427908996433,3024.0,4032.0,0.75,jpeg,MLLM_STR_real_98,MLLM,Real,real
0.7475240588422869,0.12927456829518683,0.11808981405062025,0.11577248086734694,3185.7763238924335,6.534479575832496,0.3885182768231505,348.0,348.0,1.0,jpeg,MLLM_STR_real_99,MLLM,Real,real
0.3942600096288515,0.2749047643186631,0.5066432823129251,0.17827248086734693,2974.5916675498515,7.800816767860912,0.12216479455318485,500.0,536.0,0.9328358208955224,jpg,MLLM_TEX_real_1,MLLM,Real,real
0.4676216417035564,0.20634456544941848,0.42001722564025606,0.15343989158163265,1311.292209003628,7.6772767626768985,0.11702311602615842,667.0,500.0,1.334,jpg,MLLM_TEX_real_10,MLLM,Real,real
0.4479504476790716,0.21789457107832422,0.24595439738395358,0.234375,3074.150385264008,7.678879571985517,0.16227582172272165,500.0,375.0,1.3333333333333333,jpg,MLLM_TEX_real_100,MLLM,Real,real
0.44675716497536516,0.1540725096327087,0.26830872974189673,0.0926937181122449,1401.9289577055952,6.983548303060097,0.1695552838783749,640.0,480.0,1.3333333333333333,jpg,MLLM_TEX_real_101,MLLM,Real,real
0.2861294383378351,0.28039800656912095,0.43815354266706685,0.08671476403061225,941.9739500118861,7.152018404248574,0.03506647275870073,375.0,500.0,0.75,jpg,MLLM_TEX_real_102,MLLM,Real,real
0.44958301054796923,0.23547659925589268,0.44682138480392153,0.17867107780612246,2110.405418639082,7.715758732407083,0.13256608090782138,500.0,333.0,1.5015015015015014,jpg,MLLM_TEX_real_103,MLLM,Real,real
0.5125197711115695,0.21289206743728817,0.14362995198079231,0.09095982142857142,831.6308347292118,7.456032679523076,0.08081866730281326,300.0,300.0,1.0,jpg,MLLM_TEX_real_104,MLLM,Real,real
0.6103437917354442,0.17379850216448064,0.07454544317727091,0.12067522321428571,1510.7640555102546,7.040324015580712,0.1471202901756009,500.0,433.0,1.1547344110854503,jpg,MLLM_TEX_real_105,MLLM,Real,real
0.5338534525528962,0.2657405427208795,0.2630644445278111,0.17044005102040816,3296.7445459949727,7.4063418507592,0.10500683544686805,500.0,337.0,1.4836795252225519,jpg,MLLM_TEX_real_106,MLLM,Real,real
0.48786372439600834,0.18390924058909358,0.4164266487845138,0.15662866709183673,4328.877064432417,7.443529215609885,0.21516505154451096,370.0,500.0,0.74,jpg,MLLM_TEX_real_107,MLLM,Real,real
0.4776498409520058,0.3400698960441054,0.3071764643357343,0.07788584183673469,1538.1628772710967,7.268970794235104,0.06564629842645364,500.0,375.0,1.3333333333333333,jpg,MLLM_TEX_real_108,MLLM,Real,real
0.46852300662452473,0.1791221460563787,0.5256458051970788,0.12607621173469388,2228.5970634133155,6.721165317140277,0.3053067988345924,500.0,375.0,1.3333333333333333,jpg,MLLM_TEX_real_109,MLLM,Real,real
0.4530052924294718,0.23843297550299106,0.4405173006702682,0.16380341198979592,1128.7472874817379,7.777198843302566,0.10166375153147719,667.0,500.0,1.334,jpg,MLLM_TEX_real_11,MLLM,Real,real
0.6603056245154311,0.20570721847145879,0.22107319490296115,0.07415896045918367,879.566013930391,5.440890501954046,0.07972055135204725,500.0,375.0,1.3333333333333333,jpg,MLLM_TEX_real_110,MLLM,Real,real
0.4396803440907613,0.2646368453968349,0.26195970575730293,0.12352519132653061,4270.525531198024,6.8503597319071945,0.20069767939350316,500.0,333.0,1.5015015015015014,jpg,MLLM_TEX_real_111,MLLM,Real,real
0.15724725218212282,0.17260997447755874,0.695869050745298,0.15246332908163265,4944.060750386954,6.52632720130375,0.4497561113180469,500.0,375.0,1.3333333333333333,jpg,MLLM_TEX_real_112,MLLM,Real,real
0.5751059140062273,0.29305353303634485,0.16520108043217288,0.020388233418367346,506.5109123792414,6.520381839844227,0.02950838595974708,3872.0,2592.0,1.4938271604938271,jpg,MLLM_TEX_real_113,MLLM,Real,real
0.3143055537840136,0.18622804120845596,0.6969183767256903,0.06782126913265306,1501.4230768266493,6.709250039553864,0.12566533725538054,500.0,375.0,1.3333333333333333,jpg,MLLM_TEX_real_114,MLLM,Real,real
0.39337177792992195,0.24297326554049672,0.233100974764906,0.18815768494897958,6837.245475892571,7.454172663769229,0.2445278017066929,500.0,375.0,1.3333333333333333,jpg,MLLM_TEX_real_115,MLLM,Real,real
0.6090875264168167,0.29051787863729867,0.29223642582032816,0.09375,2173.100565434098,6.838962534761038,0.07989069931564852,500.0,349.0,1.4326647564469914,jpg,MLLM_TEX_real_116,MLLM,Real,real
