fold,image_id,y,generator_id,real_domain,transition,p_H2,p_H3,margin_H2,margin_H3,delta_margin,k5_same_label_frac,dist_to_own_centroid
1,SMARTPHONE_363988,0,real::Smartphone,Smartphone,both_ok,0.0167750269174575,0.0047361622564494,4.070946510754186,5.347780550984891,1.276834040230705,1.0,0.5220938538547156
1,SMARTPHONE_699009,0,real::Smartphone,Smartphone,both_ok,0.0160704348236322,0.0006869798526167,4.114572893531873,7.282518654959675,3.167945761427802,1.0,0.5438147086874223
1,SMARTPHONE_722548,0,real::Smartphone,Smartphone,both_ok,0.0281270742416381,0.0030313837341964,3.542492467409777,5.795700018316704,2.253207550906927,1.0,0.5997286066720334
1,SMARTPHONE_1014820,0,real::Smartphone,Smartphone,both_ok,0.0031263655982911,0.0003872663946822,5.764752910943004,7.856009655773294,2.0912567448302894,0.8,0.4759743790158452
1,SMARTPHONE_869981,0,real::Smartphone,Smartphone,both_ok,0.1094300597906112,0.0577958188951015,2.096575984052971,2.791305828067455,0.6947298440144838,1.0,0.7606809575159436
1,SMARTPHONE_549095,0,real::Smartphone,Smartphone,both_ok,0.0231369100511074,0.008315185084939,3.7429180345530377,4.781322025325984,1.0384039907729465,1.0,0.6009184062873857
1,SMARTPHONE_836705,0,real::Smartphone,Smartphone,both_ok,0.0082046519964933,0.0033170904498547,4.79481524597729,5.705344928675791,0.9105296826985008,1.0,0.46948404266914096
1,SMARTPHONE_289713,0,real::Smartphone,Smartphone,both_ok,0.0086880475282669,0.0023049584124237,4.7370805566443135,6.070386044602293,1.333305487957979,1.0,0.505001793500238
1,SMARTPHONE_260800,0,real::Smartphone,Smartphone,both_ok,0.0153552228584885,0.002662539249286,4.160825561195773,5.9258092667175255,1.764983705521752,1.0,0.5190261123878948
1,SMARTPHONE_422421,0,real::Smartphone,Smartphone,both_ok,0.0194725822657346,0.0078141214326024,3.9190833063631807,4.843978236977797,0.9248949306146166,1.0,0.578421968164937
1,SMARTPHONE_351851,0,real::Smartphone,Smartphone,both_ok,0.0245285462588071,0.0083836000412702,3.6830835287136026,4.773058817765999,1.0899752890523962,1.0,0.6743689074341744
1,SMARTPHONE_192766,0,real::Smartphone,Smartphone,both_ok,0.0042553725652396,0.0008007536525838,5.455308348362737,7.129156748210258,1.6738483998475209,1.0,0.5536674272639053
1,SMARTPHONE_44895,0,real::Smartphone,Smartphone,both_ok,0.0031685894355177,0.0023143840953707,5.751295190734506,6.066294584063437,0.31499939332893057,1.0,0.5012906418016606
1,SMARTPHONE_167869,0,real::Smartphone,Smartphone,both_ok,0.0120589826256036,0.0036175958812236,4.405813067697203,5.618321467067085,1.2125083993698826,1.0,0.5217600582233168
1,SMARTPHONE_272002,0,real::Smartphone,Smartphone,both_ok,0.0152352740988135,0.0116460593417286,4.168788919326438,4.441072990335828,0.27228407100938945,1.0,0.5398397740251137
1,SMARTPHONE_271693,0,real::Smartphone,Smartphone,both_ok,0.007100551854819,0.0073171234689652,4.940456935451387,4.910194659576121,-0.030262275875266198,1.0,0.48554039203692917
1,SMARTPHONE_246177,0,real::Smartphone,Smartphone,both_ok,0.0406350195407867,0.0069619785062968,3.161641361387978,4.960305058651631,1.798663697263653,1.0,0.5263087683737263
1,SMARTPHONE_266740,0,real::Smartphone,Smartphone,both_ok,0.03082693554461,0.0142287975177168,3.448054286320655,4.238156800703313,0.7901025143826574,1.0,0.5532700109749815
1,SMARTPHONE_668289,0,real::Smartphone,Smartphone,both_ok,0.0742043554782867,0.1844988912343979,2.5238309228857063,1.4861599305032653,-1.037670992382441,1.0,0.558551715274686
1,SMARTPHONE_332525,0,real::Smartphone,Smartphone,both_ok,0.031110705807805,0.0019599024672061,3.4385984906744946,6.232898371470526,2.7942998807960313,1.0,0.6198085926896073
1,SMARTPHONE_426225,0,real::Smartphone,Smartphone,both_ok,0.0270505454391241,0.0023911143653094,3.582624651724262,6.033601502322288,2.4509768505980256,1.0,0.5444281956632065
1,SMARTPHONE_378098,0,real::Smartphone,Smartphone,both_ok,0.3541822433471679,0.1048086434602737,0.6007058177013183,2.144901610021713,1.5441957923203948,1.0,0.7311600992238786
1,SMARTPHONE_517233,0,real::Smartphone,Smartphone,both_ok,0.0104361297562718,0.0026834576856344,4.551990409434357,5.917961613898926,1.3659712044645698,1.0,0.587897078499699
1,SMARTPHONE_174520,0,real::Smartphone,Smartphone,both_ok,0.0220976304262876,0.0016524805687367,3.7899393122992353,6.403824538291055,2.6138852259918193,1.0,0.5215783622036572
1,SMARTPHONE_359516,0,real::Smartphone,Smartphone,both_ok,0.0102058704942464,0.0084209451451897,4.574533940331481,4.7685767034995905,0.19404276316810964,1.0,0.5293954825519226
1,SMARTPHONE_326129,0,real::Smartphone,Smartphone,both_ok,0.0224331989884376,0.0074108247645199,3.7745246929381833,4.897375645410747,1.122850952472564,1.0,0.5430089292980914
1,SMARTPHONE_334950,0,real::Smartphone,Smartphone,both_ok,0.0056181792169809,0.0015920837176963,5.176113256513058,6.441117756015627,1.2650044995025693,1.0,0.5296261578963949
1,SMARTPHONE_769952,0,real::Smartphone,Smartphone,both_ok,0.0140619995072484,0.0019817538559436,4.250117240933534,6.221790019958695,1.9716727790251607,1.0,0.5988880006907484
1,SMARTPHONE_192863,0,real::Smartphone,Smartphone,both_ok,0.1606128364801406,0.0846280381083488,1.6536753376094575,2.3810653472665626,0.7273900096571051,1.0,0.7198910503900738
1,SMARTPHONE_320452,0,real::Smartphone,Smartphone,both_ok,0.047029759734869,0.0089314691722393,3.008803451651202,4.709203031364888,1.700399579713686,1.0,0.5386305007935149
1,SMARTPHONE_239140,0,real::Smartphone,Smartphone,both_ok,0.0063971979543566,0.0045545590110123,5.045477229237488,5.387061490564921,0.3415842613274336,1.0,0.6713671560676764
1,SMARTPHONE_75765,0,real::Smartphone,Smartphone,both_ok,0.0673379153013229,0.0526686310768127,2.628319456961151,2.8896286773390827,0.2613092203779317,1.0,0.5795555174569886
1,SMARTPHONE_981307,0,real::Smartphone,Smartphone,both_ok,0.0257415510714054,0.0091380113735795,3.6335703008838074,4.686132150721048,1.0525618498372404,1.0,0.5028677205413249
1,SMARTPHONE_870916,0,real::Smartphone,Smartphone,both_ok,0.0035353386774659,0.0006891345838084,5.641404800218362,7.2793842797144634,1.6379794794961011,1.0,0.5421359261483306
1,SMARTPHONE_942708,0,real::Smartphone,Smartphone,both_ok,0.0221649911254644,0.0009569993708282,3.786827160548169,6.950749702684158,3.163922542135989,1.0,0.533072129412309
1,SMARTPHONE_318426,0,real::Smartphone,Smartphone,both_ok,0.0143114607781171,0.0023128495085984,4.232279475066084,6.066958967702796,1.8346794926367114,1.0,0.6202029383768273
1,SMARTPHONE_742680,0,real::Smartphone,Smartphone,both_ok,0.0087290424853563,0.000462651863927,4.732331917569903,7.678072276710822,2.9457403591409186,1.0,0.48943771022895594
1,SMARTPHONE_27966,0,real::Smartphone,Smartphone,both_ok,0.0472428575158119,0.0146750481799244,3.0040585945999885,4.206823129819327,1.2027645352193383,1.0,0.5061987065770565
1,SMARTPHONE_323765,0,real::Smartphone,Smartphone,both_ok,0.021279938519001,0.0004248669429216,3.828481040438394,7.763309307548685,3.9348282671102908,1.0,0.4830539591329811
1,SMARTPHONE_820544,0,real::Smartphone,Smartphone,both_ok,0.0060047539882361,0.002057715319097,5.109181018548427,6.184097751999994,1.074916733451567,1.0,0.5183441646372134
1,SMARTPHONE_859864,0,real::Smartphone,Smartphone,both_ok,0.0278265066444873,0.0071488786488771,3.553545392934769,4.933625133355408,1.3800797404206389,1.0,0.49269572363255293
1,SMARTPHONE_270777,0,real::Smartphone,Smartphone,both_ok,0.1301416009664535,0.1163826510310173,1.899707575539947,2.0271409285906907,0.12743335305074366,1.0,0.7007459889225914
1,SMARTPHONE_625666,0,real::Smartphone,Smartphone,both_ok,0.0404342152178287,0.0034788288176059,3.166804348716873,5.657574868491187,2.4907705197743137,1.0,0.5116812618619697
1,SMARTPHONE_579219,0,real::Smartphone,Smartphone,both_ok,0.0493583604693412,0.0850093960762023,2.9580301758063894,2.3761529333722313,-0.5818772424341581,1.0,0.5446983273692073
1,SMARTPHONE_490360,0,real::Smartphone,Smartphone,both_ok,0.0211989115923643,0.0096686817705631,3.8323787075256455,4.62914724013603,0.7967685326103844,1.0,0.585714478409222
1,SMARTPHONE_119728,0,real::Smartphone,Smartphone,both_ok,0.0321113690733909,0.0064603826031088,3.4059066982804564,5.03558524077536,1.6296785424949034,1.0,0.5483671623298793
1,SMARTPHONE_475651,0,real::Smartphone,Smartphone,both_ok,0.0153465019538998,0.0115090161561965,4.161402161828495,4.453048699423075,0.2916465375945796,1.0,0.49220193716041916
1,SMARTPHONE_122407,0,real::Smartphone,Smartphone,both_ok,0.0272087976336479,0.0270581152290105,3.576629296920572,3.5823366657846645,0.005707368864092288,1.0,0.5639961809167254
1,SMARTPHONE_955778,0,real::Smartphone,Smartphone,both_ok,0.0016006374498829,0.0006115389987826,6.435751208543546,7.3989194802735465,0.9631682717300007,1.0,0.5634411703559516
1,SMARTPHONE_663145,0,real::Smartphone,Smartphone,both_ok,0.0107088666409254,0.0024171613622456,4.525916592795824,6.0227404110478435,1.49682381825202,1.0,0.49862263920348887
1,SMARTPHONE_488390,0,real::Smartphone,Smartphone,both_ok,0.0107236336916685,0.0011359308846294,4.524523424843972,6.779166149637945,2.254642724793973,1.0,0.5246300444689328
1,SMARTPHONE_441390,0,real::Smartphone,Smartphone,both_ok,0.0248846299946308,0.0074616991914808,3.668305207283944,4.890482411918511,1.2221772046345674,1.0,0.6057255131969251
1,SMARTPHONE_935640,0,real::Smartphone,Smartphone,both_ok,0.0011093403445556,0.0012770881876349,6.802879628655271,6.6618955398747435,-0.14098408878052737,1.0,0.5263206086146399
1,SMARTPHONE_84216,0,real::Smartphone,Smartphone,both_ok,0.0131327547132968,0.0041588516905903,4.3194262676024815,5.478348919029117,1.1589226514266358,1.0,0.5463494943118515
1,SMARTPHONE_708116,0,real::Smartphone,Smartphone,both_ok,0.0018910149810835,0.0002305093512404,6.268748992562733,8.37498804817615,2.1062390556134165,1.0,0.5580017103899274
1,SMARTPHONE_299168,0,real::Smartphone,Smartphone,both_ok,0.002407896798104,0.0003332562046125,6.026590794086189,8.006266038271658,1.9796752441854686,1.0,0.4962642326783191
1,SMARTPHONE_334534,0,real::Smartphone,Smartphone,both_ok,0.0094564259052276,0.0067467535845935,4.651559480195871,4.991924357462507,0.34036487726663545,1.0,0.6250031791288813
1,SMARTPHONE_694587,0,real::Smartphone,Smartphone,both_ok,0.0301715675741434,0.0200366098433733,3.4702189251678357,3.889954564476229,0.4197356393083931,1.0,0.5410954815961326
1,SMARTPHONE_905447,0,real::Smartphone,Smartphone,both_ok,0.0032835088204592,0.0089181754738092,5.715554064840939,4.710705666370538,-1.0048483984704006,0.8,0.5699865373603817
1,SMARTPHONE_844676,0,real::Smartphone,Smartphone,both_ok,0.0005864534177817,0.0001563534460728,7.440830478765859,8.763234686854823,1.3224042080889635,1.0,0.5639123839326553
1,SMARTPHONE_243727,0,real::Smartphone,Smartphone,both_ok,0.0186326373368501,0.01043560821563,3.9640324120289296,4.552040641868,0.5880082298390708,1.0,0.5305948045437787
1,SMARTPHONE_989294,0,real::Smartphone,Smartphone,both_ok,0.011876018717885,0.0019580714870244,4.421286830891973,6.233835615207216,1.8125487843152426,1.0,0.5410164758482938
1,SMARTPHONE_848122,0,real::Smartphone,Smartphone,H2ok_H3bad,0.2796632349491119,0.5400006175041199,0.946132493251188,-0.16034516885255257,-1.1064776621037407,1.0,0.6062393327357283
1,SMARTPHONE_149671,0,real::Smartphone,Smartphone,both_ok,0.0805424526333808,0.0534535162150859,2.434999285132316,2.87400818007438,0.4390088949420643,1.0,0.667953485270583
1,SMARTPHONE_868564,0,real::Smartphone,Smartphone,both_ok,0.0029669743962585,0.000148465973325,5.817241132119305,8.815006365741757,2.9977652336224523,1.0,0.5010597038042881
1,SMARTPHONE_66247,0,real::Smartphone,Smartphone,both_ok,0.0066656530834734,0.0031032145489007,5.004099037285399,5.772208232197771,0.7681091949123724,1.0,0.5806738224964906
1,SMARTPHONE_983217,0,real::Smartphone,Smartphone,both_ok,0.0050335861742496,0.001094933017157,5.2865760153120815,6.815966723409378,1.5293907080972966,1.0,0.5137859521010726
1,SMARTPHONE_98874,0,real::Smartphone,Smartphone,both_ok,0.0025953575968742,0.0008810111903585,5.951432171963938,7.0335591923884735,1.0821270204245357,1.0,0.5885840285452387
1,SMARTPHONE_583377,0,real::Smartphone,Smartphone,both_ok,0.0135949132964015,0.004825497046113,4.284371366241862,5.329004290161049,1.0446329239191874,1.0,0.5238154960444933
1,SMARTPHONE_507774,0,real::Smartphone,Smartphone,both_ok,0.0069522112607955,0.0100822784006595,4.961719278869407,4.586842199019303,-0.374877079850104,1.0,0.6190215774160001
1,SMARTPHONE_691644,0,real::Smartphone,Smartphone,both_ok,0.0047829649411141,0.0017806055257096,5.337899968160835,6.329018840596422,0.991118872435587,1.0,0.5537869861958126
1,SMARTPHONE_577223,0,real::Smartphone,Smartphone,both_ok,0.0176909491419792,0.008627513423562,4.016853162139495,4.744134291951223,0.7272811298117281,1.0,0.5292975344395616
1,SMARTPHONE_570390,0,real::Smartphone,Smartphone,both_ok,0.0214999131858348,0.0031466404907405,3.8179721104328577,5.75826888760089,1.9402967771680322,1.0,0.6634570820629032
1,SMARTPHONE_428920,0,real::Smartphone,Smartphone,both_ok,0.0155492248013615,0.0008363372762687,4.1480731420703485,7.085641485434092,2.9375683433637434,1.0,0.4867754881622806
1,SMARTPHONE_238982,0,real::Smartphone,Smartphone,both_ok,0.0071888752281665,0.002583957510069,4.928005200460853,5.955846070111342,1.0278408696504888,1.0,0.5313892997433293
1,SMARTPHONE_696723,0,real::Smartphone,Smartphone,both_ok,0.1626574546098709,0.0146489245817065,1.6385867732930046,4.208630583684725,2.57004381039172,1.0,0.5904798688837777
1,SMARTPHONE_806581,0,real::Smartphone,Smartphone,both_ok,0.0083176782354712,0.0003366734308656,4.781019645878821,7.996059751495228,3.2150401056164064,1.0,0.5212111628598897
1,SMARTPHONE_299424,0,real::Smartphone,Smartphone,both_ok,0.0316276960074901,0.0192365087568759,3.421583414329148,3.9315223227394958,0.5099389084103478,1.0,0.5505826987791149
1,SMARTPHONE_476590,0,real::Smartphone,Smartphone,both_ok,0.0622298829257488,0.0195875205099582,2.712669632007907,3.9130807980289344,1.2004111660210275,1.0,0.5821367263196457
1,SMARTPHONE_510927,0,real::Smartphone,Smartphone,both_ok,0.0515437237918376,0.0528650693595409,2.9124051123399837,2.8856984468884725,-0.026706665451511125,1.0,0.6754611391579451
1,SMARTPHONE_883526,0,real::Smartphone,Smartphone,both_ok,0.0588622838258743,0.0501971244812011,2.7718889476189,2.940296993757192,0.1684080461382922,1.0,0.596912115496085
1,SMARTPHONE_215884,0,real::Smartphone,Smartphone,both_ok,0.0348883755505085,0.0190101917833089,3.320090016011849,3.9435867590357825,0.6234967430239333,1.0,0.5934491450007393
1,SMARTPHONE_933366,0,real::Smartphone,Smartphone,both_ok,0.0087048066779971,0.0104301143437623,4.735136785634886,4.552573943826003,-0.18256284180888294,1.0,0.6203119218637919
1,SMARTPHONE_963937,0,real::Smartphone,Smartphone,both_ok,0.0026414431631565,0.0011852855095639,5.933785161262602,6.736585146051487,0.8027999847888854,1.0,0.540951486347028
1,SMARTPHONE_950858,0,real::Smartphone,Smartphone,both_ok,0.0210630409419536,0.0017243367619812,3.8389475567339955,6.361185684930581,2.522238128196585,1.0,0.5297268819697876
1,SMARTPHONE_404163,0,real::Smartphone,Smartphone,both_ok,0.028908584266901,0.0245433300733566,3.5142818933418574,3.6824654135191084,0.16818352017725102,1.0,0.547974294454898
1,SMARTPHONE_948480,0,real::Smartphone,Smartphone,both_ok,0.0173546317964792,0.0042243362404406,4.036389056463527,5.462659559231734,1.4262705027682072,1.0,0.5285374342553606
1,SMARTPHONE_102430,0,real::Smartphone,Smartphone,both_ok,0.0204449761658906,0.0222060531377792,3.869361038499325,3.7849333630277924,-0.08442767547153274,1.0,0.6244943538947811
1,SMARTPHONE_286376,0,real::Smartphone,Smartphone,both_ok,0.0034811124205589,0.0010532015003263,5.6569155573314625,6.854866739939538,1.197951182608076,1.0,0.6064582645830917
1,SMARTPHONE_806603,0,real::Smartphone,Smartphone,both_ok,0.0461662337183952,0.0076120370067656,3.0282409994633697,4.870383163129735,1.8421421636663653,1.0,0.5164710055096271
1,SMARTPHONE_55372,0,real::Smartphone,Smartphone,both_ok,0.1805578917264938,0.0517678186297416,1.5125723587442852,2.9078310607846154,1.3952587020403302,1.0,0.6339392923031993
1,SMARTPHONE_166817,0,real::Smartphone,Smartphone,both_ok,0.0244131293147802,0.0026432815939188,3.687918037759871,5.9330871288522555,2.2451690910923845,1.0,0.49360706383353364
1,SMARTPHONE_226584,0,real::Smartphone,Smartphone,both_ok,0.0120404250919818,0.0042091072537004,4.407372181040808,5.466286676521108,1.0589144954803,1.0,0.555383530887306
1,SMARTPHONE_816382,0,real::Smartphone,Smartphone,both_ok,0.0648012980818748,0.0284332148730754,2.6694331321128395,3.531351972952349,0.8619188408395093,1.0,0.5820006417682443
1,SMARTPHONE_346922,0,real::Smartphone,Smartphone,both_ok,0.0251935645937919,0.0078642405569553,3.6556504438441566,4.8375334770668985,1.181883033222742,1.0,0.5307766191515504
1,SMARTPHONE_77346,0,real::Smartphone,Smartphone,both_ok,0.0118873221799731,0.0105449054390192,4.420324016360854,4.541511414534717,0.1211873981738627,1.0,0.5351457997390738
1,SMARTPHONE_670061,0,real::Smartphone,Smartphone,both_ok,0.0054041901603341,0.0010987583082169,5.215161405885217,6.812476342049246,1.5973149361640289,1.0,0.5464075727629996
1,SMARTPHONE_1015273,0,real::Smartphone,Smartphone,both_ok,0.2062697857618332,0.0475789494812488,1.3475585779451529,2.9966163298137705,1.6490577518686176,1.0,0.6173468493257246
1,SMARTPHONE_24728,0,real::Smartphone,Smartphone,both_ok,0.0029955406207591,0.0013351871166378,5.807630483839235,6.617347826672173,0.8097173428329381,1.0,0.5643394422949928
1,SMARTPHONE_39238,0,real::Smartphone,Smartphone,both_ok,0.1552354246377945,0.0187661927193403,1.6941152305998295,3.956753559176594,2.2626383285767644,1.0,0.6579568892279135
1,SMARTPHONE_342534,0,real::Smartphone,Smartphone,both_ok,0.0274430215358734,0.011315481737256,3.5678167270983563,4.470202752784559,0.9023860256862024,1.0,0.607796947108905
1,SMARTPHONE_104494,0,real::Smartphone,Smartphone,both_ok,0.0025149981956928,0.0007815928547643,5.9829652269140965,7.153394767706402,1.1704295407923055,1.0,0.5482245651261222
1,SMARTPHONE_636591,0,real::Smartphone,Smartphone,both_ok,0.2177634537220001,0.0878371223807334,1.2787478271540098,2.3403343108793653,1.0615864837253555,0.4,0.7169901425598557
1,SMARTPHONE_248008,0,real::Smartphone,Smartphone,both_ok,0.005106926895678,0.0010400459868833,5.27203739535052,6.867449856684569,1.5954124613340488,1.0,0.5115721257987168
1,SMARTPHONE_204711,0,real::Smartphone,Smartphone,both_ok,0.0392164289951324,0.0138580556958913,3.1986537230153598,4.264933478191253,1.0662797551758931,1.0,0.5836436304455828
1,SMARTPHONE_976959,0,real::Smartphone,Smartphone,both_ok,0.0249610412865877,0.001169569324702,3.665161161955344,6.749949475295455,3.0847883133401113,1.0,0.5538936448235433
1,SMARTPHONE_165101,0,real::Smartphone,Smartphone,both_ok,0.0065850974060595,0.0005777951446361,5.016339007079564,7.455713292593806,2.4393742855142424,1.0,0.5703004416854135
1,SMARTPHONE_506356,0,real::Smartphone,Smartphone,both_ok,0.0221084486693143,0.0126580595970153,3.789438914665116,4.35672215760675,0.5672832429416341,1.0,0.5382269739592199
1,SMARTPHONE_943065,0,real::Smartphone,Smartphone,both_ok,0.0220408383756876,0.0363215804100036,3.79257068436163,3.2783455767204845,-0.5142251076411455,1.0,0.7098466426065503
1,SMARTPHONE_775115,0,real::Smartphone,Smartphone,both_ok,0.0154992006719112,0.0020989517215639,4.151345973277625,6.164216399622848,2.0128704263452235,1.0,0.5404199348626908
1,SMARTPHONE_267126,0,real::Smartphone,Smartphone,both_ok,0.0092684431001544,0.004926957655698,4.671827962414857,5.308094507837156,0.6362665454222993,1.0,0.528392475558309
1,SMARTPHONE_813990,0,real::Smartphone,Smartphone,both_ok,0.002332760952413,0.0002446737780701,6.058367359523577,8.315340052936344,2.2569726934127674,1.0,0.5899488643525278
1,SMARTPHONE_705719,0,real::Smartphone,Smartphone,both_ok,0.0246512424200773,0.0046824356541037,3.6779680178450307,5.359242869069229,1.6812748512241984,1.0,0.5032249773128773
1,SMARTPHONE_300398,0,real::Smartphone,Smartphone,both_ok,0.0110968314111232,0.0050978926010429,4.489936817504878,5.273816703020385,0.7838798855155069,1.0,0.537876917071577
1,SMARTPHONE_605242,0,real::Smartphone,Smartphone,both_ok,0.0143353855237364,0.0209277477115392,4.230585141283777,3.8455295370777876,-0.3850556042059896,1.0,0.5686224543700701
1,SMARTPHONE_476852,0,real::Smartphone,Smartphone,both_ok,0.023666713386774,0.0031753319781273,3.7197344458178643,5.749163049668866,2.0294286038510014,1.0,0.5720443669130453
1,SMARTPHONE_586003,0,real::Smartphone,Smartphone,both_ok,0.0141779296100139,0.0022428850643336,4.241788976461477,6.097746233035073,1.8559572565735962,1.0,0.5147509856678658
1,SMARTPHONE_415955,0,real::Smartphone,Smartphone,both_ok,0.0030471251811832,0.0003820855345111,5.790504618018433,7.869483463999103,2.0789788459806697,1.0,0.5021934057448438
1,SMARTPHONE_983469,0,real::Smartphone,Smartphone,both_ok,0.0297406949102878,0.0052553699351847,3.4850471167957613,5.243235390033973,1.7581882732382121,1.0,0.5785851392014041
1,SMARTPHONE_848429,0,real::Smartphone,Smartphone,both_ok,0.0029315017163753,0.0001226810127263,5.829304484478044,9.005800797518667,3.176496313040623,1.0,0.5027436322338401
1,SMARTPHONE_809215,0,real::Smartphone,Smartphone,both_ok,0.0035376474261283,0.0008710099500603,5.640749009133964,7.044985741024689,1.404236731890725,1.0,0.49696494832270227
1,SMARTPHONE_727593,0,real::Smartphone,Smartphone,both_ok,0.0172697771340608,0.0009972344851121,4.041376806799152,6.909526411120035,2.868149604320884,1.0,0.5330134174787313
1,SMARTPHONE_66762,0,real::Smartphone,Smartphone,both_ok,0.0035584371071308,0.0009946593781933,5.634869372772496,6.912115755144747,1.277246382372251,1.0,0.4966239024403415
1,SMARTPHONE_257072,0,real::Smartphone,Smartphone,both_ok,0.0031049232929944,0.0006849649944342,5.771656292568469,7.285456673169799,1.5138003806013298,1.0,0.5171357720188059
1,SMARTPHONE_483456,0,real::Smartphone,Smartphone,both_ok,0.0025463171768933,0.0002521845453884,5.9705574563653645,8.28509682876361,2.3145393723982455,1.0,0.5333950785629836
1,SMARTPHONE_494712,0,real::Smartphone,Smartphone,both_ok,0.0111567946150898,0.0029311182443052,4.484486440224085,5.829435871704784,1.344949431480699,1.0,0.5942602907108084
1,SMARTPHONE_883000,0,real::Smartphone,Smartphone,both_ok,0.0454946532845497,0.0275885965675115,3.0435982737591676,3.562376724071367,0.5187784503121993,1.0,0.5485587523664143
1,SMARTPHONE_879126,0,real::Smartphone,Smartphone,both_ok,0.013984209857881,0.0054061720147728,4.255743662689072,5.214792908132889,0.9590492454438166,1.0,0.594100816262953
1,SMARTPHONE_39837,0,real::Smartphone,Smartphone,both_ok,0.0147526934742927,0.0270638894289731,4.201466982950464,3.582118312335618,-0.6193486706148459,1.0,0.56653682572716
1,SMARTPHONE_1033666,0,real::Smartphone,Smartphone,both_ok,0.0249329917132854,0.0290519949048757,3.6663143102756623,3.5091856574873193,-0.1571286527883431,1.0,0.5963610105510193
1,SMARTPHONE_1002811,0,real::Smartphone,Smartphone,both_ok,0.0152988377958536,0.0014750661794096,4.1645612372991305,6.5175763145578856,2.353015077258755,1.0,0.5341345578738618
1,SMARTPHONE_640187,0,real::Smartphone,Smartphone,both_ok,0.023353848606348,0.0633464232087135,3.7333626867237255,2.6936956726939236,-1.0396670140298019,1.0,0.5607559083976286
1,SMARTPHONE_624066,0,real::Smartphone,Smartphone,both_ok,0.0116180907934904,0.0170099921524524,4.443505537363645,4.056798294842631,-0.3867072425210143,1.0,0.6310413465483635
1,SMARTPHONE_809493,0,real::Smartphone,Smartphone,both_ok,0.0037521789781749,0.0037847470957785,5.581659196855866,5.572983482400688,-0.008675714455177896,1.0,0.5499637773056774
1,SMARTPHONE_686409,0,real::Smartphone,Smartphone,both_ok,0.0053006750531494,0.0007014831062406,5.234606173434047,7.261611374183261,2.0270052007492136,1.0,0.6452687870306275
1,SMARTPHONE_543198,0,real::Smartphone,Smartphone,both_ok,0.0350403226912021,0.0038593027275055,3.315586427381152,5.55340172421862,2.2378152968374683,1.0,0.568017300710595
1,SMARTPHONE_661693,0,real::Smartphone,Smartphone,both_ok,0.0263401661068201,0.006338182836771,3.609967043256831,5.054805193210646,1.4448381499538145,1.0,0.5379064739765155
1,SMARTPHONE_230225,0,real::Smartphone,Smartphone,both_ok,0.0161643791943788,0.0015773598570376,4.108648597386923,6.450424715332442,2.3417761179455194,1.0,0.5703971016619804
1,SMARTPHONE_1010126,0,real::Smartphone,Smartphone,both_ok,0.0039384458214044,0.0003575939626898,5.533022831259062,7.935754395072204,2.4027315638131412,1.0,0.5239915108514378
1,SMARTPHONE_909011,0,real::Smartphone,Smartphone,both_ok,0.0139060206711292,0.0142636727541685,4.261429494709403,4.235674005905261,-0.025755488804142246,1.0,0.5902483851856395
1,SMARTPHONE_527623,0,real::Smartphone,Smartphone,both_ok,0.0128224994987249,0.001331808976829,4.343648626532135,6.619883729603991,2.2762351030718566,1.0,0.6718730071306647
1,SMARTPHONE_826493,0,real::Smartphone,Smartphone,both_ok,0.0103310141712427,0.0004327106289565,4.562220096748877,7.74500840269557,3.1827883059466924,1.0,0.5405983833688062
1,SMARTPHONE_499885,0,real::Smartphone,Smartphone,both_ok,0.0401784032583236,0.0261771734803915,3.173417891534841,3.616341036298275,0.44292314476343364,1.0,0.5633639388804256
1,SMARTPHONE_539735,0,real::Smartphone,Smartphone,both_ok,0.0039382008835673,0.0005638669244945,5.53308502939676,7.48012812459004,1.9470430951932798,1.0,0.5043000799137874
1,SMARTPHONE_330547,0,real::Smartphone,Smartphone,both_ok,0.0331795960664749,0.0264352988451719,3.372077599489934,3.606264656354144,0.2341870568642097,1.0,0.5559642131464666
1,SMARTPHONE_663961,0,real::Smartphone,Smartphone,both_ok,0.0556974485516548,0.0157197248190641,2.830512261327833,4.136993897061373,1.3064816357335403,1.0,0.5538406349328742
1,SMARTPHONE_477639,0,real::Smartphone,Smartphone,both_ok,0.0016932059079408,0.0005085167358629,6.37943649751759,7.583503790955676,1.2040672934380865,1.0,0.5269530055941806
1,SMARTPHONE_1001088,0,real::Smartphone,Smartphone,both_ok,0.0066295843571424,0.0004542297683656,5.009561206373669,7.696452637709248,2.686891431335579,1.0,0.5887462094070631
1,SMARTPHONE_8274,0,real::Smartphone,Smartphone,both_ok,0.0026994594372808,0.0003486311761662,5.912000509623877,7.961147605582678,2.0491470959588005,1.0,0.500001185940425
1,SMARTPHONE_808022,0,real::Smartphone,Smartphone,both_ok,0.0063919387757778,0.0006787132006138,5.046304889298137,7.294632757243779,2.248327867945642,1.0,0.5578829479067569
1,SMARTPHONE_475434,0,real::Smartphone,Smartphone,both_ok,0.035770233720541,0.0299375709146261,3.2942138847618203,3.4782464262065913,0.184032541444771,1.0,0.5897553741373365
1,SMARTPHONE_455547,0,real::Smartphone,Smartphone,both_ok,0.0015910873189568,0.0005023367120884,6.441744811612254,7.595736971051515,1.1539921594392615,1.0,0.561052998149341
